time,serviceboilerhe,brewboilerhe,pumpon
0501615800,127,0,0
0501710012,127,0,0
0501804224,127,0,0
0501898412,127,0,0
0501992704,127,0,0
0502085544,127,0,0
0502177892,127,0,0
0502270216,127,0,0
0502362588,127,0,0
0502455584,127,0,0
0502548884,127,0,0
0502643096,127,0,0
0502737308,127,0,0
0502831520,127,0,0
0502925792,127,0,0
0503019380,127,0,0
0503111728,127,0,0
0503204080,127,0,0
0503296428,127,0,0
0503388792,127,0,0
0503481160,127,0,0
0503575088,127,0,0
0503669280,127,0,0
0503763492,127,0,0
0503857700,127,0,0
0503951992,127,0,0
0504045804,127,0,0
0504138148,127,0,0
0504230476,127,0,0
0504322844,127,0,0
0504415856,127,0,0
0504508532,127,0,0
0504602724,127,0,0
0504696932,127,0,0
0504791164,127,0,0
0504885312,127,0,0
0504979604,127,0,0
0505072252,127,0,0
0505164620,127,0,0
0505256972,127,0,0
0505349320,127,0,0
0505441728,127,0,0
0505534728,127,0,0
0505628920,127,0,0
0505723152,127,0,0
0505817364,127,0,0
0505911616,127,0,0
0506005824,127,0,0
0506098720,127,0,0
0506191068,127,0,0
0506283356,127,0,0
0506375724,127,0,0
0506468720,127,0,0
0506562652,127,0,0
0506656864,127,0,0
0506751052,127,0,0
0506845268,127,0,0
0506939560,127,0,0
0507033140,127,0,0
0507125492,127,0,0
0507217848,127,0,0
0507310196,127,0,0
0507402544,127,0,0
0507494972,127,0,0
0507589144,127,0,0
0507683356,127,0,0
0507777572,127,0,0
0507871784,127,0,0
0507966036,127,0,0
0508059544,127,0,0
0508151908,127,0,0
0508244260,127,0,0
0508336604,127,0,0
0508429604,127,0,0
0508522292,127,0,0
0508616504,127,0,0
0508710696,127,0,0
0508804908,127,0,0
0508899116,127,0,0
0508993348,127,0,0
0509086004,127,0,0
0509178352,127,0,0
0509270724,127,0,0
0509363076,127,0,0
0509455488,127,0,0
0509548788,127,0,0
0509643000,127,0,0
0509737212,127,0,0
0509831404,127,0,0
0509925700,127,0,0
0510020112,127,0,0
0510112460,127,0,0
0510204816,127,0,0
0510297164,127,0,0
0510389476,127,0,0
0510482476,127,0,0
0510576400,127,0,0
0510670612,127,0,0
0510764808,127,0,0
0510859020,127,0,0
0510953296,127,0,0
0511046584,127,0,0
0511138936,127,0,0
0511231284,127,0,0
0511323636,127,0,0
0511416044,127,0,0
0511508420,127,0,0
0511602956,127,0,0
0511697152,127,0,0
0511791324,127,0,0
0511885540,127,0,0
0511979816,127,0,0
0512073296,127,0,0
0512165640,127,0,0
0512257988,127,0,0
0512350352,127,0,0
0512443348,127,0,0
0512536336,127,0,0
0512630564,127,0,0
0512724772,127,0,0
0512818980,127,0,0
0512913188,127,0,0
0513007464,127,0,0
0513099788,127,0,0
0513192116,127,0,0
0513284460,127,0,0
0513376824,127,0,0
0513469228,127,0,0
0513562856,127,0,0
0513657064,127,0,0
0513751276,127,0,0
0513845484,127,0,0
0513939752,127,0,0
0514033864,127,0,0
0514126208,127,0,0
0514218576,127,0,0
0514310920,127,0,0
0514403272,127,0,0
0514496224,127,0,0
0514590152,127,0,0
0514684360,127,0,0
0514778548,127,0,0
0514872776,127,0,0
0514967048,127,0,0
0515060324,127,0,0
0515152672,127,0,0
0515245044,127,0,0
0515337388,127,0,0
0515429800,127,0,0
0515522476,127,0,0
0515616692,127,0,0
0515710900,127,0,0
0515805116,127,0,0
0515899268,127,0,0
0515993544,127,0,0
0516086728,127,0,0
0516179076,127,0,0
0516271444,127,0,0
0516363796,127,0,0
0516456796,127,0,0
0516550400,127,0,0
0516644612,127,0,0
0516738828,127,0,0
0516833040,127,0,0
0516927296,127,0,0
0517021208,127,0,0
0517113556,127,0,0
0517205916,127,0,0
0517298204,127,0,0
0517390576,127,0,0
0517482984,127,0,0
0517576596,127,0,0
0517670792,127,0,0
0517765008,127,0,0
0517859220,127,0,0
0517953492,127,0,0
0518047628,127,0,0
0518139956,127,0,0
0518232312,127,0,0
0518324660,127,0,0
0518417012,127,0,0
0518510048,127,0,0
0518604244,127,0,0
0518698396,127,0,0
0518792612,127,0,0
0518886828,127,0,0
0518981100,127,0,0
0519074064,127,0,0
0519166436,127,0,0
0519258788,127,0,0
0519351144,127,0,0
0519443536,127,0,0
0519536536,127,0,0
0519630752,127,0,0
0519724948,127,0,0
0519819160,127,0,0
0519913376,127,0,0
0520007652,127,0,0
0520100488,127,0,0
0520192840,127,0,0
0520285192,127,0,0
0520377540,127,0,0
0520470540,127,0,0
0520563824,127,0,0
0520658056,127,0,0
0520752272,127,0,0
0520846468,127,0,0
0520940744,127,0,0
0521034656,127,0,0
0521126984,127,0,0
0521219336,127,0,0
0521311688,127,0,0
0521404000,127,0,0
0521496412,127,0,0
0521590672,127,0,0
0521684868,127,0,0
0521779084,127,0,0
0521873280,127,0,0
0521967552,127,0,0
0522061340,127,0,0
0522153712,127,0,0
0522246072,127,0,0
0522338400,127,0,0
0522431400,127,0,0
0522524092,127,0,0
0522618308,127,0,0
0522712504,127,0,0
0522806676,127,0,0
0522900864,127,0,0
0522995160,127,0,0
0523087816,127,0,0
0523180168,127,0,0
0523272516,127,0,0
0523364864,127,0,0
0523457292,127,0,0
0523550272,127,0,0
0523644488,127,0,0
0523738700,127,0,0
0523832912,127,0,0
0523927164,127,0,0
0524021380,127,0,0
0524114256,127,0,0
0524206564,127,0,0
0524298916,127,0,0
0524391284,127,0,0
0524484268,127,0,0
0524577868,127,0,0
0524672096,127,0,0
0524766300,127,0,0
0524860508,127,0,0
0524954796,127,0,0
0525048368,127,0,0
0525140732,127,0,0
0525233080,127,0,0
0525325424,127,0,0
0525417784,127,0,0
0525510148,127,0,0
0525604072,127,0,0
0525698260,127,0,0
0525792488,127,0,0
0525886692,127,0,0
0525980960,127,0,0
0526074456,127,0,0
0526166824,127,0,0
0526259172,127,0,0
0526351520,127,0,0
0526444512,127,0,0
0526537500,127,0,0
0526631728,127,0,0
0526725936,127,0,0
0526820144,127,0,0
0526914332,127,0,0
0527008580,127,0,0
0527101232,127,0,0
0527193600,127,0,0
0527285944,127,0,0
0527378296,127,0,0
0527470720,127,0,0
0527564020,127,0,0
0527658208,127,0,0
0527752416,127,0,0
0527846628,127,0,0
0527940916,127,0,0
0528035328,127,0,0
0528127692,127,0,0
0528220044,127,0,0
0528312352,127,0,0
0528404696,127,0,0
0528497688,127,0,0
0528591308,127,0,0
0528685516,127,0,0
0528779724,127,0,0
0528873936,127,0,0
0528968204,127,0,0
0529061480,127,0,0
0529153844,127,0,0
0529246196,127,0,0
0529338540,127,0,0
0529430948,127,0,0
0529523316,127,0,0
0529617544,127,0,0
0529711712,127,0,0
0529805920,127,0,0
0529900108,127,0,0
0529994400,127,0,0
0530087884,127,0,0
0530180248,127,0,0
0530272596,127,0,0
0530364940,127,0,0
0530457940,127,0,0
0530550936,127,0,0
0530645144,127,0,0
0530739336,127,0,0
0530833548,127,0,0
0530927760,127,0,0
0531022048,127,0,0
0531114356,127,0,0
0531206704,127,0,0
0531299048,127,0,0
0531391400,127,0,0
0531483828,127,0,0
0531577428,127,0,0
0531671640,127,0,0
0531765848,127,0,0
0531860060,127,0,0
0531954328,127,0,0
0532048768,127,0,0
0532141112,127,0,0
0532233460,127,0,0
0532325808,127,0,0
0532418116,127,0,0
0532511116,127,0,0
0532605040,127,0,0
0532699228,127,0,0
0532793456,127,0,0
0532887668,127,0,0
0532981936,127,0,0
0533075232,127,0,0
0533167556,127,0,0
0533259920,127,0,0
0533352268,127,0,0
0533444680,127,0,0
0533537368,127,0,0
0533631576,127,0,0
0533725788,127,0,0
0533819956,127,0,0
0533914168,127,0,0
0534008416,127,0,0
0534101616,127,0,0
0534193960,127,0,0
0534286312,127,0,0
0534378680,127,0,0
0534471676,127,0,0
0534564668,127,0,0
0534658876,127,0,0
0534753088,127,0,0
0534847296,127,0,0
0534941552,127,0,0
0535035784,127,0,0
0535128108,127,0,0
0535220416,127,0,0
0535312780,127,0,0
0535405128,127,0,0
0535497532,127,0,0
0535591140,127,0,0
0535685356,127,0,0
0535779564,127,0,0
0535873792,127,0,0
0535968044,127,0,0
0536062172,127,0,0
0536154540,127,0,0
0536246884,127,0,0
0536339232,127,0,0
0536431584,127,0,0
0536524596,127,0,0
0536619072,127,0,0
0536713284,127,0,0
0536807492,127,0,0
0536901700,127,0,0
0536995972,127,0,0
0537088948,127,0,0
0537181296,127,0,0
0537273644,127,0,0
0537366012,127,0,0
0537458400,127,0,0
0537551092,127,0,0
0537645308,127,0,0
0537739512,127,0,0
0537833720,127,0,0
0537927928,127,0,0
0538022160,127,0,0
0538115356,127,0,0
0538207700,127,0,0
0538300044,127,0,0
0538392412,127,0,0
0538485404,127,0,0
0538578684,127,0,0
0538672912,127,0,0
0538767120,127,0,0
0538861312,127,0,0
0538955600,127,0,0
0539049508,127,0,0
0539141852,127,0,0
0539234204,127,0,0
0539326552,127,0,0
0539418860,127,0,0
0539511284,127,0,0
0539605192,127,0,0
0539699404,127,0,0
0539793616,127,0,0
0539887828,127,0,0
0539982100,127,0,0
0540075908,127,0,0
0540168256,127,0,0
0540260600,127,0,0
0540352968,127,0,0
0540445944,127,0,0
0540538312,127,0,0
0540632544,127,0,0
0540726692,127,0,0
0540820900,127,0,0
0540915108,127,0,0
0541009380,127,0,0
0541102356,127,0,0
0541194700,127,0,0
0541287068,127,0,0
0541379392,127,0,0
0541471824,127,0,0
0541565124,127,0,0
0541659352,127,0,0
0541753564,127,0,0
0541847752,127,0,0
0541941964,127,0,0
0542036236,127,0,0
0542129112,127,0,0
0542221420,127,0,0
0542313768,127,0,0
0542406136,127,0,0
0542499112,127,0,0
0542592736,127,0,0
0542686948,127,0,0
0542781160,127,0,0
0542875348,127,0,0
0542969616,127,0,0
0543063224,127,0,0
0543155568,127,0,0
0543247916,127,0,0
0543340284,127,0,0
0543432616,127,0,0
0543525004,127,0,0
0543618908,127,0,0
0543713128,127,0,0
0543807336,127,0,0
0543901552,127,0,0
0543995824,127,0,0
0544089604,127,0,0
0544181988,127,0,0
0544274340,127,0,0
0544366664,127,0,0
0544459680,127,0,0
0544552348,127,0,0
0544646560,127,0,0
0544740768,127,0,0
0544834980,127,0,0
0544929148,127,0,0
0545023416,127,0,0
0545116072,127,0,0
0545208444,127,0,0
0545300768,127,0,0
0545393132,127,0,0
0545485556,127,0,0
0545578552,127,0,0
0545672764,127,0,0
0545766952,127,0,0
0545861160,127,0,0
0545955432,127,0,0
0546049860,127,0,0
0546142212,127,0,0
0546234560,127,0,0
0546326868,127,0,0
0546419212,127,0,0
0546512208,127,0,0
0546606136,127,0,0
0546700348,127,0,0
0546794560,127,0,0
0546888752,127,0,0
0546983044,127,0,0
0547076624,127,0,0
0547168972,127,0,0
0547261328,127,0,0
0547353672,127,0,0
0547446040,127,0,0
0547538464,127,0,0
0547632636,127,0,0
0547726848,127,0,0
0547821040,127,0,0
0547915252,127,0,0
0548009524,127,0,0
0548103028,127,0,0
0548195376,127,0,0
0548287720,127,0,0
0548380088,127,0,0
0548473080,127,0,0
0548565760,127,0,0
0548659972,127,0,0
0548754172,127,0,0
0548848380,127,0,0
0548942600,127,0,0
0549036864,127,0,0
0549129168,127,0,0
0549221528,127,0,0
0549313868,127,0,0
0549406228,127,0,0
0549498648,127,0,0
0549591948,127,0,0
0549686152,127,0,0
0549780376,127,0,0
0549874580,127,0,0
0549968844,127,0,0
0550063268,127,0,0
0550155632,127,0,0
0550247972,127,0,0
0550340312,127,0,0
0550432624,127,0,0
0550525608,127,0,0
0550619544,127,0,0
0550713748,127,0,0
0550807948,127,0,0
0550902152,127,0,0
0550996436,127,0,0
0551089724,127,0,0
0551182084,127,0,0
0551274408,127,0,0
0551366764,127,0,0
0551459184,127,0,0
0551551564,127,0,0
0551646100,127,0,0
0551740304,127,0,0
0551834460,127,0,0
0551928664,127,0,0
0552022936,127,0,0
0552116428,127,0,0
0552208788,127,0,0
0552301128,127,0,0
0552393484,127,0,0
0552486476,127,0,0
0552579464,127,0,0
0552673688,127,0,0
0552767872,127,0,0
0552862100,127,0,0
0552956384,127,0,0
0553050588,127,0,0
0553142928,127,0,0
0553235244,127,0,0
0553327588,127,0,0
0553419928,127,0,0
0553512348,127,0,0
0553605964,127,0,0
0553700184,127,0,0
0553794388,127,0,0
0553888592,127,0,0
0553982860,127,0,0
0554076976,127,0,0
0554169344,127,0,0
0554261684,127,0,0
0554354040,127,0,0
0554446380,127,0,0
0554539332,127,0,0
0554633256,127,0,0
0554727460,127,0,0
0554821668,127,0,0
0554915876,127,0,0
0555010144,127,0,0
0555103440,127,0,0
0555195784,127,0,0
0555288128,127,0,0
0555380472,127,0,0
0555472904,127,0,0
0555565588,127,0,0
0555659776,127,0,0
0555754004,127,0,0
0555848208,127,0,0
0555942372,127,0,0
0556036644,127,0,0
0556129816,127,0,0
0556222180,127,0,0
0556314528,127,0,0
0556406872,127,0,0
0556499864,127,0,0
0556593500,127,0,0
0556687708,127,0,0
0556781900,127,0,0
0556876108,127,0,0
0556970396,127,0,0
0557064280,127,0,0
0557156620,127,0,0
0557249004,127,0,0
0557341304,127,0,0
0557433644,127,0,0
0557526072,127,0,0
0557619668,127,0,0
0557713896,127,0,0
0557808080,127,0,0
0557902308,127,0,0
0557996576,127,0,0
0558090700,127,0,0
0558183040,127,0,0
0558275384,127,0,0
0558367732,127,0,0
0558460092,127,0,0
0558553104,127,0,0
0558647312,127,0,0
0558741476,127,0,0
0558835684,127,0,0
0558929888,127,0,0
0559024176,127,0,0
0559117144,127,0,0
0559209492,127,0,0
0559301836,127,0,0
0559394200,127,0,0
0559486604,127,0,0
0559579596,127,0,0
0559673804,127,0,0
0559768012,127,0,0
0559862220,127,0,0
0559956432,127,0,0
0560050696,127,0,0
0560143528,127,0,0
0560235892,127,0,0
0560328232,127,0,0
0560420596,127,0,0
0560513588,127,0,0
0560606884,127,0,0
0560701088,127,0,0
0560795296,127,0,0
0560889504,127,0,0
0560983772,127,0,0
0561077676,127,0,0
0561170020,127,0,0
0561262380,127,0,0
0561354728,127,0,0
0561447032,127,0,0
0561539456,127,0,0
0561633684,127,0,0
0561727888,127,0,0
0561822116,127,0,0
0561916300,127,0,0
0562010592,127,0,0
0562104396,127,0,0
0562196740,127,0,0
0562289100,127,0,0
0562381444,127,0,0
0562474436,127,0,0
0562567108,127,0,0
0562661316,127,0,0
0562755524,127,0,0
0562849692,127,0,0
0562943900,127,0,0
0563038172,127,0,0
0563130840,127,0,0
0563223204,127,0,0
0563315544,127,0,0
0563407892,127,0,0
0563500296,127,0,0
0563593288,127,0,0
0563687512,127,0,0
0563781720,127,0,0
0563875924,127,0,0
0563970188,127,0,0
0564064416,127,0,0
0564157280,127,0,0
0564249588,127,0,0
0564341932,127,0,0
0564434292,127,0,0
0564527284,127,0,0
0564620900,127,0,0
0564715104,127,0,0
0564809292,127,0,0
0564903516,127,0,0
0564997784,127,0,0
0565091388,127,0,0
0565183732,127,0,0
0565276076,127,0,0
0565368436,127,0,0
0565460780,127,0,0
0565553148,127,0,0
0565647068,127,0,0
0565741276,127,0,0
0565835484,127,0,0
0565929688,127,0,0
0566023976,127,0,0
0566117456,127,0,0
0566209824,127,0,0
0566302164,127,0,0
0566394528,127,0,0
0566487520,127,0,0
0566580512,127,0,0
0566674716,127,0,0
0566768924,127,0,0
0566863132,127,0,0
0566957340,127,0,0
0567051584,127,0,0
0567144228,127,0,0
0567236576,127,0,0
0567328940,127,0,0
0567421280,127,0,0
0567513704,127,0,0
0567607000,127,0,0
0567701208,127,0,0
0567795416,127,0,0
0567889620,127,0,0
0567983888,127,0,0
0568078324,127,0,0
0568170668,127,0,0
0568263028,127,0,0
0568355316,127,0,0
0568447688,127,0,0
0568540680,127,0,0
0568634300,127,0,0
0568728480,127,0,0
0568822708,127,0,0
0568916916,127,0,0
0569011184,127,0,0
0569104460,127,0,0
0569196824,127,0,0
0569289168,127,0,0
0569381512,127,0,0
0569473944,127,0,0
0569566308,127,0,0
0569660516,127,0,0
0569754660,127,0,0
0569848888,127,0,0
0569943072,127,0,0
0570037360,127,0,0
0570130860,127,0,0
0570223204,127,0,0
0570315568,127,0,0
0570407896,127,0,0
0570500904,127,0,0
0570593896,127,0,0
0570688104,127,0,0
0570782312,127,0,0
0570876520,127,0,0
0570970732,127,0,0
0571065000,127,0,0
0571157304,127,0,0
0571249652,127,0,0
0571342016,127,0,0
0571434344,127,0,0
0571526768,127,0,0
0571620388,127,0,0
0571714596,127,0,0
0571808804,127,0,0
0571903008,127,0,0
0571997292,127,0,0
0572091696,127,0,0
0572184056,127,0,0
0572276416,127,0,0
0572368764,127,0,0
0572461108,127,0,0
0572554056,127,0,0
0572647984,127,0,0
0572742192,127,0,0
0572836384,127,0,0
0572930612,127,0,0
0573024876,127,0,0
0573118156,127,0,0
0573210508,127,0,0
0573302856,127,0,0
0573395204,127,0,0
0573487624,127,0,0
0573580296,127,0,0
0573674500,127,0,0
0573768728,127,0,0
0573862912,127,0,0
0573957080,127,0,0
0574051348,127,0,0
0574144540,127,0,0
0574236904,127,0,0
0574329244,127,0,0
0574421584,127,0,0
0574514596,127,0,0
0574607584,127,0,0
0574701788,127,0,0
0574795992,127,0,0
0574890196,127,0,0
0574984464,127,0,0
0575078672,127,0,0
0575171012,127,0,0
0575263336,127,0,0
0575355664,127,0,0
0575448016,127,0,0
0575540436,127,0,0
0575634056,127,0,0
0575728264,127,0,0
0575822452,127,0,0
0575916680,127,0,0
0576010952,127,0,0
0576105076,127,0,0
0576197416,127,0,0
0576289764,127,0,0
0576382104,127,0,0
0576474468,127,0,0
0576567480,127,0,0
0576661948,127,0,0
0576756156,127,0,0
0576850376,127,0,0
0576944580,127,0,0
0577038864,127,0,0
0577131812,127,0,0
0577224176,127,0,0
0577316516,127,0,0
0577408884,127,0,0
0577501284,127,0,0
0577593964,127,0,0
0577688188,127,0,0
0577782392,127,0,0
0577876596,127,0,0
0577970800,127,0,0
0578065024,127,0,0
0578158212,127,0,0
0578250552,127,0,0
0578342904,127,0,0
0578435264,127,0,0
0578528256,127,0,0
0578621548,127,0,0
0578715772,127,0,0
0578809976,127,0,0
0578904184,127,0,0
0578998448,127,0,0
0579092352,127,0,0
0579184696,127,0,0
0579277056,127,0,0
0579369400,127,0,0
0579461700,127,0,0
0579554124,127,0,0
0579648044,127,0,0
0579742248,127,0,0
0579836456,127,0,0
0579930664,127,0,0
0580024952,127,0,0
0580118732,127,0,0
0580211092,127,0,0
0580303436,127,0,0
0580395796,127,0,0
0580488788,127,0,0
0580581152,127,0,0
0580675360,127,0,0
0580769524,127,0,0
0580863752,127,0,0
0580957940,127,0,0
0581052208,127,0,0
0581145180,127,0,0
0581237524,127,0,0
0581329876,127,0,0
0581422240,127,0,0
0581514644,127,0,0
0581607956,127,0,0
0581702160,127,0,0
0581796368,127,0,0
0581890572,127,0,0
0581984800,127,0,0
0582079064,127,0,0
0582171940,127,0,0
0582264244,127,0,0
0582356604,127,0,0
0582448928,127,0,0
0582541940,127,0,0
0582635544,127,0,0
0582729748,127,0,0
0582823956,127,0,0
0582918160,127,0,0
0583012428,127,0,0
0583106028,127,0,0
0583198392,127,0,0
0583290720,127,0,0
0583383068,127,0,0
0583475432,127,0,0
0583567816,127,0,0
0583661720,127,0,0
0583755928,127,0,0
0583850136,127,0,0
0583944340,127,0,0
0584038608,127,0,0
0584132424,127,0,0
0584224772,127,0,0
0584317112,127,0,0
0584409476,127,0,0
0584502472,127,0,0
0584595156,127,0,0
0584689344,127,0,0
0584783548,127,0,0
0584877756,127,0,0
0584971944,127,0,0
0585066208,127,0,0
0585158860,127,0,0
0585251224,127,0,0
0585343568,127,0,0
0585435912,127,0,0
0585528324,127,0,0
0585621332,127,0,0
0585715524,127,0,0
0585809728,127,0,0
0585903936,127,0,0
0585998232,127,0,0
0586092644,127,0,0
0586184988,127,0,0
0586277332,127,0,0
0586369656,127,0,0
0586462000,127,0,0
0586554996,127,0,0
0586648920,127,0,0
0586743128,127,0,0
0586837316,127,0,0
0586931524,127,0,0
0587025812,127,0,0
0587119392,127,0,0
0587211744,127,0,0
0587304108,127,0,0
0587396452,127,0,0
0587488792,127,0,0
0587581240,127,0,0
0587675384,127,0,0
0587769612,127,0,0
0587863800,127,0,0
0587958028,127,0,0
0588052296,127,0,0
0588145780,127,0,0
0588238144,127,0,0
0588330488,127,0,0
0588422828,127,0,0
0588515824,127,0,0
0588608496,127,0,0
0588702724,127,0,0
0588796924,127,0,0
0588891128,127,0,0
0588985332,127,0,0
0589079616,127,0,0
0589171912,127,0,0
0589264256,127,0,0
0589356616,127,0,0
0589448964,127,0,0
0589541392,127,0,0
0589634668,127,0,0
0589728876,127,0,0
0589823104,127,0,0
0589917312,127,0,0
0590011576,127,0,0
0590105984,127,0,0
0590198344,127,0,0
0590290708,127,0,0
0590383052,127,0,0
0590475336,127,0,0
0590568348,127,0,0
0590662264,127,0,0
0590756472,127,0,0
0590850680,127,0,0
0590944884,127,0,0
0591039152,127,0,0
0591132448,127,0,0
0591224796,127,0,0
0591317140,127,0,0
0591409484,127,0,0
0591501908,127,0,0
0591594272,127,0,0
0591688788,127,0,0
0591782996,127,0,0
0591877164,127,0,0
0591971368,127,0,0
0592065656,127,0,0
0592158828,127,0,0
0592251188,127,0,0
0592343532,127,0,0
0592435896,127,0,0
0592528868,127,0,0
0592621860,127,0,0
0592716068,127,0,0
0592810276,127,0,0
0592898956,127,0,0
0593002840,127,0,0
0593106460,127,0,0
0593208784,127,0,0
0593311112,127,0,0
0593413436,127,0,0
0593515844,127,0,0
0593618476,127,0,0
0593722364,127,0,0
0593826244,127,0,0
0593930096,127,0,0
0594028972,127,0,0
0594123100,127,0,0
0594215440,127,0,0
0594307784,127,0,0
0594400136,127,0,0
0594492476,127,0,0
0594587616,127,0,0
0594695264,127,0,0
0594802916,127,0,0
0594889084,127,0,0
0594996736,127,0,0
0595104464,127,0,0
0595210560,127,0,0
0595316672,127,0,0
0595405308,127,0,0
0595497668,127,0,0
0595590100,127,0,0
0595684268,127,0,0
0595778472,127,0,0
0595872680,127,0,0
0595966888,127,0,0
0596061156,127,0,0
0596159716,127,0,0
0596262024,127,0,0
0596364356,127,0,0
0596466684,127,0,0
0596569656,127,0,0
0596673540,127,0,0
0596777424,127,0,0
0596881292,127,0,0
0596985176,127,0,0
0597089164,127,0,0
0597186364,127,0,0
0597278716,127,0,0
0597371080,127,0,0
0597463424,127,0,0
0597555828,127,0,0
0597649148,127,0,0
0597743352,127,0,0
0597837564,127,0,0
0597931772,127,0,0
0598026020,127,0,0
0598120144,127,0,0
0598212496,127,0,0
0598304860,127,0,0
0598397184,127,0,0
0598489548,127,0,0
0598582500,127,0,0
0598676428,127,0,0
0598770636,127,0,0
0598864824,127,0,0
0598959032,127,0,0
0599053324,127,0,0
0599146596,127,0,0
0599238944,127,0,0
0599331288,127,0,0
0599423628,127,0,0
0599516064,127,0,0
0599608732,127,0,0
0599702940,127,0,0
0599797148,127,0,0
0599891356,127,0,0
0599985528,127,0,0
0600079796,127,0,0
0600172972,127,0,0
0600265312,127,0,0
0600357680,127,0,0
0600450028,127,0,0
0600543016,127,0,0
0600636008,127,0,0
0600730216,127,0,0
0600824428,127,0,0
0600918636,127,0,0
0601012904,127,0,0
0601106812,127,0,0
0601199156,127,0,0
0601291504,127,0,0
0601383796,127,0,0
0601476164,127,0,0
0601568568,127,0,0
0601662496,127,0,0
0601756704,127,0,0
0601850912,127,0,0
0601945120,127,0,0
0602039392,127,0,0
0602133500,127,0,0
0602225844,127,0,0
0602318208,127,0,0
0602410552,127,0,0
0602502896,127,0,0
0602595912,127,0,0
0602690080,127,0,0
0602784288,127,0,0
0602878496,127,0,0
0602972688,127,0,0
0603066976,127,0,0
0603159952,127,0,0
0603252296,127,0,0
0603344640,127,0,0
0603436988,127,0,0
0603529412,127,0,0
0603622080,127,0,0
0603716308,127,0,0
0603810516,127,0,0
0603904724,127,0,0
0603998916,127,0,0
0604093144,127,0,0
0604186344,127,0,0
0604278672,127,0,0
0604371036,127,0,0
0604463376,127,0,0
0604556392,127,0,0
0604649688,127,0,0
0604743876,127,0,0
0604838084,127,0,0
0604932292,127,0,0
0605026560,127,0,0
0605120464,127,0,0
0605212808,127,0,0
0605305172,127,0,0
0605397520,127,0,0
0605489824,127,0,0
0605582236,127,0,0
0605687784,127,0,0
0605795436,127,0,0
0605903128,127,0,0
0606010784,127,0,0
0606118696,127,0,0
0606224796,127,0,0
0606330908,127,0,0
0606419564,127,0,0
0606512556,127,0,0
0606615044,127,0,0
0606719236,127,0,0
0606823100,127,0,0
0606926968,127,0,0
0607030912,127,0,0
0607134472,127,0,0
0607236804,127,0,0
0607339128,127,0,0
0607441460,127,0,0
0607543848,127,0,0
0607646804,127,0,0
0607750672,127,0,0
0607854544,127,0,0
0607958428,127,0,0
0608062356,127,0,0
0608160916,127,0,0
0608253256,127,0,0
0608345620,127,0,0
0608437964,127,0,0
0608530976,127,0,0
0608623648,127,0,0
0608717856,127,0,0
0608812040,127,0,0
0608906268,127,0,0
0609000476,127,0,0
0609094704,127,0,0
0609187372,127,0,0
0609281820,127,0,0
0609387916,127,0,0
0609494012,127,0,0
0609600260,127,0,0
0609707912,127,0,0
0609815544,127,0,0
0609923196,127,0,0
0610030928,127,0,0
0610138780,127,0,0
0610244876,127,0,0
0610337244,127,0,0
0610429588,127,0,0
0610522580,127,0,0
0610614964,127,0,0
0610709152,127,0,0
0610803364,127,0,0
0610897532,127,0,0
0610991736,127,0,0
0611086008,127,0,0
0611178680,127,0,0
0611271024,127,0,0
0611363368,127,0,0
0611455712,127,0,0
0611548124,127,0,0
0611641444,127,0,0
0611735632,127,0,0
0611829844,127,0,0
0611924052,127,0,0
0612018340,127,0,0
0612112528,127,0,0
0612205424,127,0,0
0612297708,127,0,0
0612390072,127,0,0
0612482400,127,0,0
0612575416,127,0,0
0612669012,127,0,0
0612763224,127,0,0
0612857452,127,0,0
0612951640,127,0,0
0613045912,127,0,0
0613139500,127,0,0
0613231844,127,0,0
0613324192,127,0,0
0613416540,127,0,0
0613508908,127,0,0
0613601260,127,0,0
0613695180,127,0,0
0613789392,127,0,0
0613883604,127,0,0
0613977816,127,0,0
0614072084,127,0,0
0614165876,127,0,0
0614258240,127,0,0
0614350588,127,0,0
0614442936,127,0,0
0614535920,127,0,0
0614628612,127,0,0
0614722816,127,0,0
0614817024,127,0,0
0614911228,127,0,0
0615005436,127,0,0
0615099664,127,0,0
0615192328,127,0,0
0615284680,127,0,0
0615377020,127,0,0
0615469364,127,0,0
0615561788,127,0,0
0615655088,127,0,0
0615749292,127,0,0
0615843500,127,0,0
0615937708,127,0,0
0616031980,127,0,0
0616126392,127,0,0
0616218756,127,0,0
0616311096,127,0,0
0616403400,127,0,0
0616495760,127,0,0
0616588752,127,0,0
0616682660,127,0,0
0616776884,127,0,0
0616871092,127,0,0
0616965280,127,0,0
0617059564,127,0,0
0617153160,127,0,0
0617245504,127,0,0
0617337852,127,0,0
0617430200,127,0,0
0617522544,127,0,0
0617614988,127,0,0
0617709196,127,0,0
0617803364,127,0,0
0617897548,127,0,0
0617991776,127,0,0
0618086044,127,0,0
0618179532,127,0,0
0618271876,127,0,0
0618364240,127,0,0
0618456584,127,0,0
0618549580,127,0,0
0618642552,127,0,0
0618736780,127,0,0
0618830968,127,0,0
0618925196,127,0,0
0619019384,127,0,0
0619113672,127,0,0
0619205976,127,0,0
0619298324,127,0,0
0619390668,127,0,0
0619483020,127,0,0
0619575424,127,0,0
0619668736,127,0,0
0619762944,127,0,0
0619857156,127,0,0
0619951344,127,0,0
0620045632,127,0,0
0620140040,127,0,0
0620232404,127,0,0
0620324752,127,0,0
0620417080,127,0,0
0620509404,127,0,0
0620602396,127,0,0
0620696316,127,0,0
