time,siga,sigb,sigc,pumpon,sige,sigf,sigg,sigh,sigt
0939476848,127,63,127,0,127,127,3,0,24
0939568380,127,63,127,0,127,127,3,0,24
0939659932,127,63,127,0,127,127,3,0,24
0939751472,127,63,127,0,127,127,3,0,24
0939843084,127,63,127,0,127,127,3,0,24
0939934664,127,63,127,0,127,127,3,0,24
0940028580,127,63,127,0,127,127,3,0,24
0940121964,127,63,127,0,127,127,3,0,24
0940215360,127,63,127,0,127,127,3,0,24
0940308756,127,63,127,0,127,127,3,0,24
0940402232,127,63,127,0,127,127,3,0,24
0940494392,127,63,127,0,127,127,3,0,24
0940585952,127,63,127,0,127,127,3,0,24
0940677504,127,63,127,0,127,127,3,0,24
0940769056,127,63,127,0,127,127,3,0,24
0940861240,127,63,127,0,127,127,3,0,24
0940953120,127,63,127,0,127,127,3,0,24
0941046516,127,63,127,0,127,127,3,0,24
0941139940,127,63,127,0,127,127,3,0,24
0941233336,127,63,127,0,127,127,3,0,24
0941326688,127,63,127,0,127,127,3,0,24
0941420164,127,63,127,0,127,127,3,0,24
0941512024,127,63,127,0,127,127,3,0,24
0941603576,127,63,127,0,127,127,3,0,24
0941695116,127,63,127,0,127,127,3,0,24
0941786672,127,63,127,0,127,127,3,0,24
0941878268,127,63,127,0,127,127,3,0,24
0941971324,127,63,127,0,127,127,3,0,24
0942064720,127,63,127,0,127,127,3,0,24
0942158116,127,63,127,0,127,127,3,0,24
0942251532,127,63,127,0,127,127,3,0,24
0942345008,127,63,127,0,127,127,3,0,24
0942438388,127,63,127,0,127,127,3,0,24
0942529936,127,63,127,0,127,127,3,0,24
0942621448,127,63,127,0,127,127,3,0,24
0942713004,127,63,127,0,127,127,3,0,24
0942804556,127,63,127,0,127,127,3,0,24
0942896736,127,63,127,0,127,127,3,0,24
0942989244,127,63,127,0,127,127,3,0,24
0943082640,127,63,127,0,127,127,3,0,24
0943176056,127,63,127,0,127,127,3,0,24
0943269452,127,63,127,0,127,127,3,0,24
0943362932,127,63,127,0,127,127,3,0,24
0943456020,127,63,127,0,127,127,3,0,24
0943547576,127,63,127,0,127,127,3,0,24
0943639112,127,63,127,0,127,127,3,0,24
0943730672,127,63,127,0,127,127,3,0,24
0943822160,127,63,127,0,127,127,3,0,24
0943913788,127,63,127,0,127,127,3,0,24
0944007128,127,63,127,0,127,127,3,0,24
0944100516,127,63,127,0,127,127,3,0,24
0944193928,127,63,127,0,127,127,3,0,24
0944287340,127,63,127,0,127,127,3,0,24
0944380816,127,63,127,0,127,127,3,0,24
0944473580,127,63,127,0,127,127,3,0,24
0944565156,127,63,127,0,127,127,3,0,24
0944656684,127,63,127,0,127,127,3,0,24
0944748232,127,63,127,0,127,127,3,0,24
0944839784,127,63,127,0,127,127,3,0,24
0944931984,127,63,127,0,127,127,3,0,24
0945025356,127,63,127,0,127,127,3,0,24
0945118772,127,63,127,0,127,127,3,0,24
0945212164,127,63,127,0,127,127,3,0,24
0945305564,127,63,127,0,127,127,3,0,24
0945399040,127,63,127,0,127,127,3,0,24
0945491520,127,63,127,0,127,127,3,0,24
0945583076,127,63,127,0,127,127,3,0,24
0945674628,127,63,127,0,127,127,3,0,24
0945766156,127,63,127,0,127,127,3,0,24
0945857772,127,63,127,0,127,127,3,0,24
0945950176,127,63,127,0,127,127,3,0,24
0946043592,127,63,127,0,127,127,3,0,24
0946136992,127,63,127,0,127,127,3,0,24
0946230344,127,63,127,0,127,127,3,0,24
0946323760,127,63,127,0,127,127,3,0,24
0946417232,127,63,127,0,127,127,3,0,24
0946509092,127,63,127,0,127,127,3,0,24
0946600640,127,63,127,0,127,127,3,0,24
0946692176,127,63,127,0,127,127,3,0,24
0946783728,127,63,127,0,127,127,3,0,24
0946875928,127,63,127,0,127,127,3,0,24
0946968440,127,63,127,0,127,127,3,0,24
0947061812,127,63,127,0,127,127,3,0,24
0947155248,127,63,127,0,127,127,3,0,24
0947248640,127,63,127,0,127,127,3,0,24
0947342052,127,63,127,0,127,127,3,0,24
0947435512,127,63,127,0,127,127,3,0,24
0947527024,127,63,127,0,127,127,3,0,24
0947618552,127,63,127,0,127,127,3,0,24
0947710128,127,63,127,0,127,127,3,0,24
0947801656,127,63,127,0,127,127,3,0,24
0947893272,127,63,127,0,127,127,3,0,24
0947986304,127,63,127,0,127,127,3,0,24
0948079716,127,63,127,0,127,127,3,0,24
0948173112,127,63,127,0,127,127,3,0,24
0948266524,127,63,127,0,127,127,3,0,24
0948359996,127,63,127,0,127,127,3,0,24
0948453088,127,63,127,0,127,127,3,0,24
0948544628,127,63,127,0,127,127,3,0,24
0948636176,127,63,127,0,127,127,3,0,24
0948727692,127,63,127,0,127,127,3,0,24
0948819224,127,63,127,0,127,127,3,0,24
0948911420,127,63,127,0,127,127,3,0,24
0949004232,127,63,127,0,127,127,3,0,24
0949097624,127,63,127,0,127,127,3,0,24
0949191040,127,63,127,0,127,127,3,0,24
0949284452,127,63,127,0,127,127,3,0,24
0949377916,127,63,127,0,127,127,3,0,24
0949470700,127,63,127,0,127,127,3,0,24
0949562240,127,63,127,0,127,127,3,0,24
0949653792,127,63,127,0,127,127,3,0,24
0949745340,127,63,127,0,127,127,3,0,24
0949836900,127,63,127,0,127,127,3,0,24
0949928472,127,63,127,0,127,127,3,0,24
0950022096,127,63,127,0,127,127,3,0,24
0950115512,127,63,127,0,127,127,3,0,24
0950208908,127,63,127,0,127,127,3,0,24
0950302328,127,63,127,0,127,127,3,0,24
0950395788,127,63,127,0,127,127,3,0,24
0950488268,127,63,127,0,127,127,3,0,24
0950579816,127,63,127,0,127,127,3,0,24
0950671352,127,63,127,0,127,127,3,0,24
0950762904,127,63,127,0,127,127,3,0,24
0950855104,127,63,127,0,127,127,3,0,24
0950946680,127,63,127,0,127,127,3,0,24
0951040076,127,63,127,0,127,127,3,0,24
0951133428,127,63,127,0,127,127,3,0,24
0951226844,127,63,127,0,127,127,3,0,24
0951320260,127,63,127,0,127,127,3,0,24
0951413720,127,63,127,0,127,127,3,0,24
0951505880,127,63,127,0,127,127,3,0,24
0951597432,127,63,127,0,127,127,3,0,24
0951688984,127,63,127,0,127,127,3,0,24
0951780520,127,63,127,0,127,127,3,0,24
0951872136,127,63,127,0,127,127,3,0,24
0951964864,127,63,127,0,127,127,3,0,24
0952058256,127,63,127,0,127,127,3,0,24
0952151672,127,63,127,0,127,127,3,0,24
0952245068,127,63,127,0,127,127,3,0,24
0952338492,127,63,127,0,127,127,3,0,24
0952431904,127,63,127,0,127,127,3,0,24
0952523764,127,63,127,0,127,127,3,0,24
0952615312,127,63,127,0,127,127,3,0,24
0952706840,127,63,127,0,127,127,3,0,24
0952798400,127,63,127,0,127,127,3,0,24
0952890600,127,63,127,0,127,127,3,0,24
0952982780,127,63,127,0,127,127,3,0,24
0953076196,127,63,127,0,127,127,3,0,24
0953169592,127,63,127,0,127,127,3,0,24
0953262996,127,63,127,0,127,127,3,0,24
0953356472,127,63,127,0,127,127,3,0,24
0953449888,127,63,127,0,127,127,3,0,24
0953541440,127,63,127,0,127,127,3,0,24
0953632940,127,63,127,0,127,127,3,0,24
0953724468,127,63,127,0,127,127,3,0,24
0953816024,127,63,127,0,127,127,3,0,24
0953907636,127,63,127,0,127,127,3,0,24
0954000668,127,63,127,0,127,127,3,0,24
0954094064,127,63,127,0,127,127,3,0,24
0954187480,127,63,127,0,127,127,3,0,24
0954280884,127,63,127,0,127,127,3,0,24
0954374340,127,63,127,0,127,127,3,0,24
0954467448,127,63,127,0,127,127,3,0,24
0954558980,127,63,127,0,127,127,3,0,24
0954650536,127,63,127,0,127,127,3,0,24
0954742088,127,63,127,0,127,127,3,0,24
0954833600,127,63,127,0,127,127,3,0,24
0954925800,127,63,127,0,127,127,3,0,24
0955018892,127,63,127,0,127,127,3,0,24
0955112316,127,63,127,0,127,127,3,0,24
0955205712,127,63,127,0,127,127,3,0,24
0955299104,127,63,127,0,127,127,3,0,24
0955392584,127,63,127,0,127,127,3,0,24
0955485372,127,63,127,0,127,127,3,0,24
0955576904,127,63,127,0,127,127,3,0,24
0955668464,127,63,127,0,127,127,3,0,24
0955759996,127,63,127,0,127,127,3,0,24
0955851572,127,63,127,0,127,127,3,0,24
0955943188,127,63,127,0,127,127,3,0,24
0956037076,127,63,127,0,127,127,3,0,24
0956130476,127,63,127,0,127,127,3,0,24
0956223892,127,63,127,0,127,127,3,0,24
0956317308,127,63,127,0,127,127,3,0,24
0956410772,127,63,127,0,127,127,3,0,24
0956503236,127,63,127,0,127,127,3,0,24
0956594788,127,63,127,0,127,127,3,0,24
0956686348,127,63,127,0,127,127,3,0,24
0956777884,127,63,127,0,127,127,3,0,24
0956870064,127,63,127,0,127,127,3,0,24
0956962264,127,63,127,0,127,127,3,0,24
0957055680,127,63,127,0,127,127,3,0,24
0957149084,127,63,127,0,127,127,3,0,24
0957242440,127,63,127,0,127,127,3,0,24
0957335832,127,63,127,0,127,127,3,0,24
0957429312,127,63,127,0,127,127,3,0,24
0957521176,127,63,127,0,127,127,3,0,24
0957612724,127,63,127,0,127,127,3,0,24
0957704264,127,63,127,0,127,127,3,0,24
0957795816,127,63,127,0,127,127,3,0,24
0957887436,127,63,127,0,127,127,3,0,24
0957980144,127,63,127,0,127,127,3,0,24
0958073540,127,63,127,0,127,127,3,0,24
0958166944,127,63,127,0,127,127,3,0,24
0958260360,127,63,127,0,127,127,3,0,24
0958353756,127,63,127,0,127,127,3,0,24
0958447236,127,63,127,0,127,127,3,0,24
0958538736,127,63,127,0,127,127,3,0,24
0958630288,127,63,127,0,127,127,3,0,24
0958721840,127,63,127,0,127,127,3,0,24
0958813376,127,63,127,0,127,127,3,0,24
0958905580,127,63,127,0,127,127,3,0,24
0958998064,127,63,127,0,127,127,3,0,24
0959091480,127,63,127,0,127,127,3,0,24
0959184884,127,63,127,0,127,127,3,0,24
0959278280,127,63,127,0,127,127,3,0,24
0959371760,127,63,127,0,127,127,3,0,24
0959464856,127,63,127,0,127,127,3,0,24
0959556388,127,63,127,0,127,127,3,0,24
0959647948,127,63,127,0,127,127,3,0,24
0959739440,127,63,127,0,127,127,3,0,24
0959831000,127,63,127,0,127,127,3,0,24
0959922596,127,63,127,0,127,127,3,0,24
0960015936,127,63,127,0,127,127,3,0,24
0960109328,127,63,127,0,127,127,3,0,24
0960202744,127,63,127,0,127,127,3,0,24
0960296156,127,63,127,0,127,127,3,0,24
0960389628,127,63,127,0,127,127,3,0,24
0960482420,127,63,127,0,127,127,3,0,24
0960573948,127,63,127,0,127,127,3,0,24
0960665504,127,63,127,0,127,127,3,0,24
0960757052,127,63,127,0,127,127,3,0,24
0960848604,127,63,127,0,127,127,3,0,24
0960940740,127,63,127,0,127,127,3,0,24
0961033876,127,63,127,0,127,127,3,0,24
0961127276,127,63,127,0,127,127,3,0,24
0961220688,127,63,127,0,127,127,3,0,24
0961314064,127,63,127,0,127,127,3,0,24
0961407560,127,63,127,0,127,127,3,0,24
0961500048,127,63,127,0,127,127,3,0,24
0961591580,127,63,127,0,127,127,3,0,24
0961683112,127,63,127,0,127,127,3,0,24
0961774668,127,63,127,0,127,127,3,0,24
0961866280,127,63,127,0,127,127,3,0,24
0961957840,127,63,127,0,127,127,3,0,24
0962052088,127,63,127,0,127,127,3,0,24
0962145460,127,63,127,0,127,127,3,0,24
0962238876,127,63,127,0,127,127,3,0,24
0962332252,127,63,127,0,127,127,3,0,24
0962425752,127,63,127,0,127,127,3,0,24
0962517896,127,63,127,0,127,127,3,0,24
0962609448,127,63,127,0,127,127,3,0,24
0962700996,127,63,127,0,127,127,3,0,24
0962792532,127,63,127,0,127,127,3,0,24
0962884732,127,63,127,0,127,127,3,0,24
0962976632,127,63,127,0,127,127,3,0,24
0963070024,127,63,127,0,127,127,3,0,24
0963163424,127,63,127,0,127,127,3,0,24
0963256840,127,63,127,0,127,127,3,0,24
0963350232,127,63,127,0,127,127,3,0,24
0963443676,127,63,127,0,127,127,3,0,24
0963535504,127,63,127,0,127,127,3,0,24
0963627064,127,63,127,0,127,127,3,0,24
0963718612,127,63,127,0,127,127,3,0,24
0963810168,127,63,127,0,127,127,3,0,24
0963901780,127,63,127,0,127,127,3,0,24
0963994488,127,63,127,0,127,127,3,0,24
0964087900,127,63,127,0,127,127,3,0,24
0964181296,127,63,127,0,127,127,3,0,24
0964274708,127,63,127,0,127,127,3,0,24
0964368164,127,63,127,0,127,127,3,0,24
0964461584,127,63,127,0,127,127,3,0,24
0964553116,127,63,127,0,127,127,3,0,24
0964644628,127,63,127,0,127,127,3,0,24
0964736168,127,63,127,0,127,127,3,0,24
0964827716,127,63,127,0,127,127,3,0,24
0964919912,127,63,127,0,127,127,3,0,24
0965012724,127,63,127,0,127,127,3,0,24
0965106140,127,63,127,0,127,127,3,0,24
0965199532,127,63,127,0,127,127,3,0,24
0965292932,127,63,127,0,127,127,3,0,24
0965386404,127,63,127,0,127,127,3,0,24
0965479492,127,63,127,0,127,127,3,0,24
0965571040,127,63,127,0,127,127,3,0,24
0965662612,127,63,127,0,127,127,3,0,24
0965754140,127,63,127,0,127,127,3,0,24
0965845628,127,63,127,0,127,127,3,0,24
0965937260,127,63,127,0,127,127,3,0,24
0966030896,127,63,127,0,127,127,3,0,24
0966124308,127,63,127,0,127,127,3,0,24
0966217704,127,63,127,0,127,127,3,0,24
0966311096,127,63,127,0,127,127,3,0,24
0966404592,127,63,127,0,127,127,3,0,24
0966497360,127,63,127,0,127,127,3,0,24
0966588904,127,63,127,0,127,127,3,0,24
0966680460,127,63,127,0,127,127,3,0,24
0966772004,127,63,127,0,127,127,3,0,24
0966863548,127,63,127,0,127,127,3,0,24
0966955764,127,63,127,0,127,127,3,0,24
0967049444,127,63,127,0,127,127,3,0,24
0967142836,127,63,127,0,127,127,3,0,24
0967236268,127,63,127,0,127,127,3,0,24
0967329664,127,63,127,0,127,127,3,0,24
0967423132,127,63,127,0,127,127,3,0,24
0967515292,127,63,127,0,127,127,3,0,24
0967606840,127,63,127,0,127,127,3,0,24
0967698392,127,63,127,0,127,127,3,0,24
0967789940,127,63,127,0,127,127,3,0,24
0967881544,127,63,127,0,127,127,3,0,24
0967973952,127,63,127,0,127,127,3,0,24
0968067344,127,63,127,0,127,127,3,0,24
0968160752,127,63,127,0,127,127,3,0,24
0968254164,127,63,127,0,127,127,3,0,24
0968347540,127,63,127,0,127,127,3,0,24
0968440988,127,63,127,0,127,127,3,0,24
0968532840,127,63,127,0,127,127,3,0,24
0968624408,127,63,127,0,127,127,3,0,24
0968715956,127,63,127,0,127,127,3,0,24
0968807488,127,63,127,0,127,127,3,0,24
0968899684,127,63,127,0,127,127,3,0,24
0968991880,127,63,127,0,127,127,3,0,24
0969085272,127,63,127,0,127,127,3,0,24
0969178684,127,63,127,0,127,127,3,0,24
0969272096,127,63,127,0,127,127,3,0,24
0969365492,127,63,127,0,127,127,3,0,24
0969458964,127,63,127,0,127,127,3,0,24
0969550476,127,63,127,0,127,127,3,0,24
0969642008,127,63,127,0,127,127,3,0,24
0969733556,127,63,127,0,127,127,3,0,24
0969825104,127,63,127,0,127,127,3,0,24
0969916716,127,63,127,0,127,127,3,0,24
0970009728,127,63,127,0,127,127,3,0,24
0970103136,127,63,127,0,127,127,3,0,24
0970196548,127,63,127,0,127,127,3,0,24
0970289956,127,63,127,0,127,127,3,0,24
0970383412,127,63,127,0,127,127,3,0,24
0970476500,127,63,127,0,127,127,3,0,24
0970568068,127,63,127,0,127,127,3,0,24
0970659612,127,63,127,0,127,127,3,0,24
0970751108,127,63,127,0,127,127,3,0,24
0970842656,127,63,127,0,127,127,3,0,24
0970934852,127,63,127,0,127,127,3,0,24
0971027680,127,63,127,0,127,127,3,0,24
0971121072,127,63,127,0,127,127,3,0,24
0971214464,127,63,127,0,127,127,3,0,24
0971307880,127,63,127,0,127,127,3,0,24
0971401352,127,63,127,0,127,127,3,0,24
0971494132,127,63,127,0,127,127,3,0,24
0971585668,127,63,127,0,127,127,3,0,24
0971677236,127,63,127,0,127,127,3,0,24
0971768772,127,63,127,0,127,127,3,0,24
0971860320,127,63,127,0,127,127,3,0,24
0971951888,127,63,127,0,127,127,3,0,24
0972045848,127,63,127,0,127,127,3,0,24
0972139240,127,63,127,0,127,127,3,0,24
0972232660,127,63,127,0,127,127,3,0,24
0972326052,127,63,127,0,127,127,3,0,24
0972419528,127,63,127,0,127,127,3,0,24
0972512008,127,63,127,0,127,127,3,0,24
0972603540,127,63,127,0,127,127,3,0,24
0972695088,127,63,127,0,127,127,3,0,24
0972786644,127,63,127,0,127,127,3,0,24
0972878904,127,63,127,0,127,127,3,0,24
0972970468,127,63,127,0,127,127,3,0,24
0973063876,127,63,127,0,127,127,3,0,24
0973157232,127,63,127,0,127,127,3,0,24
0973250624,127,63,127,0,127,127,3,0,24
0973344032,127,63,127,0,127,127,3,0,24
0973437504,127,63,127,0,127,127,3,0,24
0973529660,127,63,127,0,127,127,3,0,24
0973621232,127,63,127,0,127,127,3,0,24
0973712760,127,63,127,0,127,127,3,0,24
0973804324,127,63,127,0,127,127,3,0,24
0973895920,127,63,127,0,127,127,3,0,24
0973988336,127,63,127,0,127,127,3,0,24
0974081728,127,63,127,0,127,127,3,0,24
0974175144,127,63,127,0,127,127,3,0,24
0974268556,127,63,127,0,127,127,3,0,24
0974361948,127,63,127,0,127,127,3,0,24
0974455380,127,63,127,0,127,127,3,0,24
0974547236,127,63,127,0,127,127,3,0,24
0974638780,127,63,127,0,127,127,3,0,24
0974730316,127,63,127,0,127,127,3,0,24
0974821868,127,63,127,0,127,127,3,0,24
0974914124,127,63,127,0,127,127,3,0,24
0975006612,127,63,127,0,127,127,3,0,24
0975100028,127,63,127,0,127,127,3,0,24
0975193424,127,63,127,0,127,127,3,0,24
0975286832,127,63,127,0,127,127,3,0,24
0975380308,127,63,127,0,127,127,3,0,24
0975473708,127,63,127,0,127,127,3,0,24
0975565256,127,63,127,0,127,127,3,0,24
0975656768,127,63,127,0,127,127,3,0,24
0975748304,127,63,127,0,127,127,3,0,24
0975839832,127,63,127,0,127,127,3,0,24
0975931468,127,63,127,0,127,127,3,0,24
0976024804,127,63,127,0,127,127,3,0,24
0976118216,127,63,127,0,127,127,3,0,24
0976211608,127,63,127,0,127,127,3,0,24
0976305008,127,63,127,0,127,127,3,0,24
0976398480,127,63,127,0,127,127,3,0,24
0976491264,127,63,127,0,127,127,3,0,24
0976582800,127,63,127,0,127,127,3,0,24
0976674352,127,63,127,0,127,127,3,0,24
0976765908,127,63,127,0,127,127,3,0,24
0976857396,127,63,127,0,127,127,3,0,24
0976949656,127,63,127,0,127,127,3,0,24
0977043088,127,63,127,0,127,127,3,0,24
0977136512,127,63,127,0,127,127,3,0,24
0977229904,127,63,127,0,127,127,3,0,24
0977323320,127,63,127,0,127,127,3,0,24
0977416776,127,63,127,0,127,127,3,0,24
0977509264,127,63,127,0,127,127,3,0,24
0977600796,127,63,127,0,127,127,3,0,24
0977692344,127,63,127,0,127,127,3,0,24
0977783884,127,63,127,0,127,127,3,0,24
0977875436,127,63,127,0,127,127,3,0,24
0977967072,127,63,127,0,127,127,3,0,24
0978060968,127,63,127,0,127,127,3,0,24
0978154368,127,63,127,0,127,127,3,0,24
0978247760,127,63,127,0,127,127,3,0,24
0978341176,127,63,127,0,127,127,3,0,24
0978434648,127,63,127,0,127,127,3,0,24
0978526808,127,63,127,0,127,127,3,0,24
0978618364,127,63,127,0,127,127,3,0,24
0978709896,127,63,127,0,127,127,3,0,24
0978801448,127,63,127,0,127,127,3,0,24
0978893716,127,63,127,0,127,127,3,0,24
0978985588,127,63,127,0,127,127,3,0,24
0979078980,127,63,127,0,127,127,3,0,24
0979172384,127,63,127,0,127,127,3,0,24
0979265780,127,63,127,0,127,127,3,0,24
0979359152,127,63,127,0,127,127,3,0,24
0979452628,127,63,127,0,127,127,3,0,24
0979544488,127,63,127,0,127,127,3,0,24
0979636016,127,63,127,0,127,127,3,0,24
0979727576,127,63,127,0,127,127,3,0,24
0979819124,127,63,127,0,127,127,3,0,24
0979910720,127,63,127,0,127,127,3,0,24
0980003448,127,63,127,0,127,127,3,0,24
0980096840,127,63,127,0,127,127,3,0,24
0980190260,127,63,127,0,127,127,3,0,24
0980283656,127,63,127,0,127,127,3,0,24
0980377072,127,63,127,0,127,127,3,0,24
0980470528,127,63,127,0,127,127,3,0,24
0980562024,127,63,127,0,127,127,3,0,24
0980653576,127,63,127,0,127,127,3,0,24
0980745112,127,63,127,0,127,127,3,0,24
0980836684,127,63,127,0,127,127,3,0,24
0980928924,127,63,127,0,127,127,3,0,24
0981021428,127,63,127,0,127,127,3,0,24
0981114832,127,63,127,0,127,127,3,0,24
0981208228,127,63,127,0,127,127,3,0,24
0981301644,127,63,127,0,127,127,3,0,24
0981395100,127,63,127,0,127,127,3,0,24
0981488192,127,63,127,0,127,127,3,0,24
0981579752,127,63,127,0,127,127,3,0,24
0981671284,127,63,127,0,127,127,3,0,24
0981762776,127,63,127,0,127,127,3,0,24
0981854332,127,63,127,0,127,127,3,0,24
0981945948,127,63,127,0,127,127,3,0,24
0982039592,127,63,127,0,127,127,3,0,24
0982133008,127,63,127,0,127,127,3,0,24
0982226404,127,63,127,0,127,127,3,0,24
0982319816,127,63,127,0,127,127,3,0,24
0982413284,127,63,127,0,127,127,3,0,24
0982506068,127,63,127,0,127,127,3,0,24
0982597608,127,63,127,0,127,127,3,0,24
0982689160,127,63,127,0,127,127,3,0,24
0982780692,127,63,127,0,127,127,3,0,24
0982872252,127,63,127,0,127,127,3,0,24
0982964456,127,63,127,0,127,127,3,0,24
0983057576,127,63,127,0,127,127,3,0,24
0983150984,127,63,127,0,127,127,3,0,24
0983244376,127,63,127,0,127,127,3,0,24
0983337788,127,63,127,0,127,127,3,0,24
0983431264,127,63,127,0,127,127,3,0,24
0983523724,127,63,127,0,127,127,3,0,24
0983615292,127,63,127,0,127,127,3,0,24
0983706828,127,63,127,0,127,127,3,0,24
0983798356,127,63,127,0,127,127,3,0,24
0983889972,127,63,127,0,127,127,3,0,24
0983981540,127,63,127,0,127,127,3,0,24
0984075484,127,63,127,0,127,127,3,0,24
0984168896,127,63,127,0,127,127,3,0,24
0984262244,127,63,127,0,127,127,3,0,24
0984355640,127,63,127,0,127,127,3,0,24
0984449116,127,63,127,0,127,127,3,0,24
0984541276,127,63,127,0,127,127,3,0,24
0984632824,127,63,127,0,127,127,3,0,24
0984724376,127,63,127,0,127,127,3,0,24
0984815928,127,63,127,0,127,127,3,0,24
0984908168,127,63,127,0,127,127,3,0,24
0985000368,127,63,127,0,127,127,3,0,24
0985093760,127,63,127,0,127,127,3,0,24
0985187176,127,63,127,0,127,127,3,0,24
0985280592,127,63,127,0,127,127,3,0,24
0985373984,127,63,127,0,127,127,3,0,24
0985467400,127,63,127,0,127,127,3,0,24
0985559260,127,63,127,0,127,127,3,0,24
0985650808,127,63,127,0,127,127,3,0,24
0985742344,127,63,127,0,127,127,3,0,24
0985833892,127,63,127,0,127,127,3,0,24
0985925524,127,63,127,0,127,127,3,0,24
0986018548,127,63,127,0,127,127,3,0,24
0986111924,127,63,127,0,127,127,3,0,24
0986205340,127,63,127,0,127,127,3,0,24
0986298752,127,63,127,0,127,127,3,0,24
0986392224,127,63,127,0,127,127,3,0,24
0986485316,127,63,127,0,127,127,3,0,24
0986576848,127,63,127,0,127,127,3,0,24
0986668352,127,63,127,0,127,127,3,0,24
0986759900,127,63,127,0,127,127,3,0,24
0986851456,127,63,127,0,127,127,3,0,24
0986943696,127,63,127,0,127,127,3,0,24
0987036828,127,63,127,0,127,127,3,0,24
0987130220,127,63,127,0,127,127,3,0,24
0987223632,127,63,127,0,127,127,3,0,24
0987317044,127,63,127,0,127,127,3,0,24
0987410504,127,63,127,0,127,127,3,0,24
0987503280,127,63,127,0,127,127,3,0,24
0987594824,127,63,127,0,127,127,3,0,24
0987686376,127,63,127,0,127,127,3,0,24
0987777944,127,63,127,0,127,127,3,0,24
0987869424,127,63,127,0,127,127,3,0,24
0987961048,127,63,127,0,127,127,3,0,24
0988054688,127,63,127,0,127,127,3,0,24
0988148092,127,63,127,0,127,127,3,0,24
0988241500,127,63,127,0,127,127,3,0,24
0988334904,127,63,127,0,127,127,3,0,24
0988428352,127,63,127,0,127,127,3,0,24
0988520844,127,63,127,0,127,127,3,0,24
0988612384,127,63,127,0,127,127,3,0,24
0988703932,127,63,127,0,127,127,3,0,24
0988795476,127,63,127,0,127,127,3,0,24
0988887020,127,63,127,0,127,127,3,0,24
0988979292,127,63,127,0,127,127,3,0,24
0989072696,127,63,127,0,127,127,3,0,24
0989166060,127,63,127,0,127,127,3,0,24
0989259468,127,63,127,0,127,127,3,0,24
0989352880,127,63,127,0,127,127,3,0,24
0989446348,127,63,127,0,127,127,3,0,24
0989538500,127,63,127,0,127,127,3,0,24
0989630044,127,63,127,0,127,127,3,0,24
0989721592,127,63,127,0,127,127,3,0,24
0989813132,127,63,127,0,127,127,3,0,24
0989904760,127,63,127,0,127,127,3,0,24
0989997156,127,63,127,0,127,127,3,0,24
0990090564,127,63,127,0,127,127,3,0,24
0990183968,127,63,127,0,127,127,3,0,24
0990277376,127,63,127,0,127,127,3,0,24
0990370732,127,63,127,0,127,127,3,0,24
0990464196,127,63,127,0,127,127,3,0,24
0990556048,127,63,127,0,127,127,3,0,24
0990647592,127,63,127,0,127,127,3,0,24
0990739136,127,63,127,0,127,127,3,0,24
0990830688,127,63,127,0,127,127,3,0,24
0990922940,127,63,127,0,127,127,3,0,24
0991015136,127,63,127,0,127,127,3,0,24
0991108544,127,63,127,0,127,127,3,0,24
0991201948,127,63,127,0,127,127,3,0,24
0991295360,127,63,127,0,127,127,3,0,24
0991388748,127,63,127,0,127,127,3,0,24
0991482212,127,63,127,0,127,127,3,0,24
0991573716,127,63,127,0,127,127,3,0,24
0991665264,127,63,127,0,127,127,3,0,24
0991756808,127,63,127,0,127,127,3,0,24
0991848356,127,63,127,0,127,127,3,0,24
0991939980,127,63,127,0,127,127,3,0,24
0992033312,127,63,127,0,127,127,3,0,24
0992126716,127,63,127,0,127,127,3,0,24
0992220108,127,63,127,0,127,127,3,0,24
0992313512,127,63,127,0,127,127,3,0,24
0992406976,127,63,127,0,127,127,3,0,24
0992500080,127,63,127,0,127,127,3,0,24
0992591620,127,63,127,0,127,127,3,0,24
0992683172,127,63,127,0,127,127,3,0,24
0992774672,127,63,127,0,127,127,3,0,24
0992866220,127,63,127,0,127,127,3,0,24
0992958412,127,0,127,0,127,127,2,7,23
0993051212,127,0,127,0,127,127,2,7,23
0993144596,127,0,127,0,127,127,2,7,23
0993238012,127,0,127,0,127,127,2,7,23
0993331396,127,0,127,0,127,127,2,7,23
0993424860,127,0,127,0,127,127,2,7,23
0993517640,127,0,127,0,127,127,2,7,23
0993609184,127,0,127,0,127,127,2,7,23
0993700712,127,0,127,0,127,127,2,7,23
0993792252,127,0,127,0,127,127,2,7,23
0993883792,127,0,127,0,127,127,2,7,23
0993975360,127,0,127,0,127,127,2,7,23
0994069008,127,0,127,0,127,127,2,7,23
0994162412,127,0,127,0,127,127,2,7,23
0994255844,127,0,127,0,127,127,2,7,23
0994349236,127,0,127,0,127,127,2,7,23
0994442720,127,0,127,0,127,127,2,7,23
0994535216,127,0,127,0,127,127,2,7,23
0994626744,127,0,127,0,127,127,2,7,23
0994718304,127,0,127,0,127,127,2,7,23
0994809876,127,0,127,0,127,127,2,7,23
0994902072,127,0,127,0,127,127,2,7,23
0994993936,127,0,127,0,127,127,2,7,23
0995087332,127,0,127,0,127,127,2,7,23
0995180720,127,0,127,0,127,127,2,7,23
0995274068,127,0,127,0,127,127,2,7,23
0995367456,127,0,127,0,127,127,2,7,23
0995460944,127,0,127,0,127,127,2,7,23
0995553100,127,0,127,0,127,127,2,7,23
