time,b2,b5,b8,b16,b11,b14
277616028,565,615,232,495,459,668
277706104,565,615,232,495,459,668
277796080,565,615,232,495,459,668
277885952,565,615,232,495,459,668
277976048,565,615,232,495,459,668
278066124,565,615,232,494,458,668
278146240,565,615,232,495,459,668
278236216,565,615,232,494,458,668
278326212,565,615,232,494,458,668
278416288,565,615,233,495,458,668
278506256,565,615,232,494,458,668
278596332,565,614,232,492,457,668
278686304,565,614,232,492,457,668
278776256,565,614,232,492,457,668
278866332,565,615,232,494,458,668
278956308,565,614,232,491,457,667
279056408,565,614,232,492,457,668
279146380,565,614,232,492,457,668
279246352,565,614,232,492,457,668
279336528,565,614,232,492,457,668
279426504,565,614,232,492,457,668
279506476,565,614,232,491,456,668
279596552,565,614,232,491,457,667
279686528,565,614,232,492,457,668
279776604,565,614,232,491,456,668
279866580,565,614,232,491,456,668
279956536,565,614,232,490,456,667
280046512,565,614,231,489,456,667
280126604,565,614,231,490,456,668
280216680,565,614,231,488,455,667
280306776,565,614,232,489,455,667
280396648,565,614,231,489,455,668
280486768,565,614,231,488,455,667
280576836,565,614,231,488,455,667
280666808,565,614,231,489,455,668
280756780,565,614,230,488,455,668
280846856,565,614,231,488,455,667
280926948,565,614,231,488,454,668
281016924,565,614,230,487,454,668
281107020,565,614,231,488,454,668
281197000,565,614,231,488,454,668
281286972,565,614,230,485,453,667
281377052,565,614,230,487,454,668
281457024,565,614,230,487,454,668
281547000,565,614,230,486,453,668
281637060,565,614,230,486,453,668
281727032,565,614,230,486,453,668
281817108,565,614,230,486,453,668
281907080,564,614,229,483,453,667
281997132,565,614,230,486,453,668
282087104,564,614,229,483,452,668
282187080,564,614,229,483,453,667
282277136,564,614,229,484,453,668
282367212,564,614,229,482,452,667
282457168,565,614,230,484,452,667
282547140,564,614,229,483,452,668
282637216,564,614,229,482,452,667
282727184,565,614,230,484,452,667
282817256,564,614,229,482,452,667
282917236,564,614,229,482,451,668
283007288,564,614,229,481,451,667
283107372,564,614,229,481,451,667
283197324,564,614,229,482,451,668
283277296,564,614,229,482,451,668
283367292,564,614,229,481,451,667
283457468,564,614,229,481,451,667
283547332,564,614,229,481,451,667
283637428,564,614,229,482,451,668
283727504,564,614,228,479,450,667
283817356,564,614,228,479,450,667
283907552,564,614,229,481,450,668
283997508,564,614,229,481,450,668
284087464,564,614,229,481,450,668
284167536,564,614,229,480,449,668
284257508,564,614,228,480,450,668
284347484,564,614,228,480,450,668
284437576,564,614,229,479,449,667
284527652,564,614,229,480,449,668
284617648,564,614,229,479,449,667
284707636,564,614,228,479,449,668
284797612,564,614,229,480,449,668
284887688,564,614,228,479,449,668
284977680,564,613,228,477,448,668
285067776,564,614,229,480,449,668
285147768,564,613,228,476,448,667
285237844,564,614,228,479,449,668
285327920,564,614,228,479,449,668
285417916,564,613,228,476,448,667
285507992,564,614,228,479,449,668
285597888,564,613,228,476,448,667
285688004,564,613,227,475,448,667
285778080,564,614,227,478,449,668
285868056,563,613,226,473,448,667
285958172,564,614,227,477,449,667
286038164,563,613,226,474,448,668
286128260,564,613,227,476,448,668
286218256,563,613,226,473,448,667
286308352,563,613,226,473,448,667
286398224,563,613,226,474,448,668
286488320,563,613,226,473,447,668
286578316,563,613,226,474,448,668
286668412,563,613,226,473,448,667
286758492,563,613,226,473,447,668
286848464,563,613,226,472,447,667
286938556,563,613,225,471,447,667
287018548,563,613,225,471,447,667
287108644,563,613,225,471,447,667
287198640,563,613,225,471,447,667
287288736,563,613,224,470,447,667
287378712,563,613,224,469,446,667
287468708,563,613,225,470,446,667
287558784,563,613,224,471,447,668
287648860,563,613,225,470,446,667
287738736,563,613,224,470,447,667
287828916,563,613,224,469,446,667
287918764,562,613,223,467,446,667
288018868,563,613,224,469,446,667
288108944,563,613,224,469,446,667
288188936,562,613,223,467,446,667
288278888,563,613,224,469,446,667
288368984,562,613,223,467,446,667
288458956,562,613,222,466,446,667
288549048,562,613,223,467,446,667
288639120,562,613,223,466,445,667
288729016,562,613,223,466,445,667
288819108,562,613,222,465,445,667
288909204,562,613,223,466,445,667
288999172,562,613,222,465,445,667
289089164,562,613,221,464,445,667
289179240,562,613,222,465,445,667
289269332,562,613,221,464,445,667
289359308,562,613,222,465,445,667
289449284,562,613,221,464,445,667
289539356,562,613,221,464,445,667
289629432,562,613,221,464,445,667
289719408,562,613,221,463,444,667
289809384,562,613,221,463,444,667
289889452,562,613,221,463,444,667
289979444,562,613,221,463,444,667
290069400,562,612,220,460,443,667
290159388,562,613,221,463,444,667
290249564,562,612,220,460,443,667
290339540,562,613,220,462,444,667
290429536,562,612,220,460,443,667
290519588,562,612,220,460,443,667
290609568,562,612,220,460,443,667
290699644,561,612,219,458,443,667
290789600,561,612,219,458,443,667
290879572,562,612,220,460,443,667
290969632,561,612,219,458,443,667
291059624,561,612,219,457,442,667
291159716,561,612,219,458,443,667
291249796,561,612,219,458,443,667
291339768,561,612,219,457,442,667
291429844,561,612,219,457,442,667
291519820,561,612,219,457,442,667
291609800,561,612,219,456,441,667
291699772,561,612,218,456,442,667
291789872,561,612,218,456,442,667
291879948,561,612,219,457,441,668
291959940,561,612,219,457,442,667
292049936,561,612,218,456,442,667
292139908,561,612,218,455,441,667
292230104,561,612,218,455,441,667
292320100,561,612,219,456,441,667
292410068,561,612,218,455,441,667
292500164,561,612,218,455,441,667
292590260,561,612,218,454,440,667
292680136,561,612,218,454,440,667
292770308,561,612,218,455,440,668
292860288,561,612,218,454,440,667
292950284,561,612,218,454,440,667
293040256,561,612,218,454,440,667
293120368,561,611,218,452,439,667
293210344,561,612,218,454,440,667
293300440,561,611,218,452,439,667
293390416,561,611,217,451,439,667
293480512,561,611,218,452,439,667
293570488,561,611,218,452,439,667
293660564,561,611,217,451,439,667
293750552,561,611,218,451,438,667
293840648,561,611,217,450,438,667
293930644,561,611,217,450,438,667
294020760,561,611,217,449,437,667
294110656,561,611,217,450,438,667
294200752,561,611,217,450,438,667
294290728,561,611,217,450,438,667
294370820,561,611,217,449,437,667
294470820,561,611,217,449,437,667
294560932,561,611,217,449,437,667
294650924,561,611,217,449,437,667
294741020,560,611,216,447,437,667
294830996,561,611,217,449,437,667
294911108,561,611,217,449,436,668
295001104,560,611,216,446,436,667
295091180,560,611,216,447,437,667
295181172,560,611,216,446,436,667
295271284,560,611,216,446,436,667
295361252,560,611,216,446,436,667
295451348,560,610,216,444,435,667
295541320,560,611,216,446,436,667
295631416,560,611,216,446,436,667
295721392,560,610,216,444,435,667
295811384,560,610,216,444,435,667
295901340,560,610,216,444,435,667
295991416,560,610,215,442,434,667
296081512,560,610,215,443,435,667
296171504,560,610,216,444,435,667
296261580,560,610,215,443,435,667
296351568,560,610,215,442,434,667
296441540,560,610,215,443,435,667
296531616,560,610,215,442,434,667
296621732,560,610,215,442,434,667
296711624,560,610,214,441,434,667
296801720,560,610,215,442,434,667
296891796,560,610,214,441,434,667
296981812,560,610,215,441,433,667
297071884,560,610,214,440,433,667
297171964,560,610,214,440,433,667
297261976,560,610,214,440,433,667
297351944,560,610,214,440,433,667
297442040,560,610,214,440,433,667
297532036,560,610,214,439,432,667
297622112,560,610,214,440,433,667
297712104,560,610,214,440,433,667
297802200,560,610,214,439,432,667
297892076,560,610,214,439,432,667
297982168,560,610,213,438,432,667
298072268,560,610,214,439,432,667
298162364,560,610,213,438,432,667
298242236,560,610,214,438,431,667
298332328,560,610,214,438,431,667
298422424,560,610,214,438,431,667
298522416,560,610,214,438,431,667
298612488,560,609,213,435,430,667
298702464,560,610,213,437,431,667
298792460,560,609,214,436,430,667
298882536,560,609,213,435,430,667
298972512,560,609,213,435,430,667
299072508,560,609,213,434,429,667
299162704,560,609,213,434,429,667
299252680,560,609,213,434,429,667
299342648,560,609,213,434,429,667
299432644,560,609,213,434,429,667
299522720,560,609,213,434,429,667
299612812,560,609,213,433,428,667
299702788,560,609,213,434,429,667
299792784,560,609,212,432,428,667
299882760,560,609,212,432,428,667
299972836,560,609,212,432,428,667
300052928,560,609,213,433,428,667
300142900,560,609,212,432,428,667
300232896,560,609,212,431,427,667
300322992,560,609,212,432,428,667
300412968,560,609,213,432,427,667
300503064,560,609,212,431,427,667
300593040,560,609,212,431,427,667
300683032,560,609,212,431,427,667
300783212,560,609,212,431,427,667
300863204,560,609,212,431,427,667
300953320,560,608,212,429,426,667
301043300,560,608,212,429,426,667
301133296,560,608,211,427,425,667
301223268,560,608,211,428,426,667
301313368,560,608,211,428,426,667
301403444,560,608,211,427,425,667
301493460,560,608,211,427,425,667
301583456,560,608,211,426,424,667
301673552,559,608,210,424,424,667
301763648,560,608,211,427,425,667
301853544,559,608,210,424,424,667
301943632,559,608,210,424,424,667
302033632,560,608,211,426,424,667
302123748,559,608,210,424,424,667
302213724,559,608,210,424,424,667
302303820,559,608,210,423,423,667
302393796,559,608,209,422,423,667
302483912,559,608,210,423,423,667
302573992,559,608,209,422,423,667
302663968,559,608,209,422,423,667
302753964,559,608,210,423,423,667
302843960,559,607,209,420,422,667
302934040,559,607,209,420,422,667
303024156,559,607,209,420,422,667
303114156,559,607,209,420,422,667
303204272,559,607,209,420,422,667
303294260,559,607,209,420,422,667
303384360,559,607,209,419,421,667
303474356,559,607,208,418,421,667
303564452,559,607,209,419,421,667
303654452,559,607,209,418,421,666
303744428,559,607,209,419,421,667
303834524,559,607,208,418,421,667
303924504,559,607,208,418,421,667
304014600,559,607,208,417,420,667
304104596,559,607,208,417,420,667
304194692,559,607,208,417,420,667
304284584,559,607,208,417,420,667
304374680,559,607,207,416,420,667
304464776,559,607,208,417,420,667
304554784,559,607,207,415,419,667
304644884,559,607,208,416,419,667
304734900,559,607,207,415,419,667
304824876,559,607,207,415,419,667
304914988,559,607,207,415,419,667
305005084,559,607,207,415,419,667
305095100,559,607,207,415,419,667
305185120,559,607,207,415,419,667
305275216,559,607,207,415,419,667
305365312,559,607,207,415,419,667
305455328,559,606,207,413,418,667
305545328,559,606,207,413,418,667
305635324,559,606,207,413,418,667
305725520,558,606,206,411,418,667
305815516,559,606,207,413,418,667
305905516,559,606,207,413,418,667
305995608,559,606,207,413,418,667
306085584,558,606,206,410,417,667
306175660,558,606,206,410,417,667
306265640,558,606,206,410,417,667
306355736,559,606,207,412,417,667
306445636,558,606,206,410,417,667
306535732,558,606,206,409,416,667
306625828,558,606,206,409,416,667
306715808,558,606,206,410,417,667
306805924,558,606,206,410,417,667
306896000,558,606,205,408,416,667
306985996,558,606,205,408,416,667
307075996,558,606,205,408,416,667
307166080,558,606,206,409,416,667
307256088,558,606,206,409,416,667
307346060,558,606,205,408,416,667
307436176,558,606,205,407,415,667
307526272,558,606,205,407,415,667
307616268,558,606,205,407,415,667
307706260,558,606,205,407,415,667
307796276,558,606,205,407,415,667
307886376,558,606,205,407,415,667
307976372,558,606,205,407,415,667
308066472,558,606,205,406,414,667
308156464,558,606,205,407,415,667
308246464,558,606,205,405,414,666
308336556,558,606,204,406,415,667
308426672,558,606,204,405,414,667
308516752,558,606,204,405,414,667
308606740,558,606,204,405,414,667
308696736,558,606,204,405,414,667
308786832,558,606,204,405,414,667
308876828,558,605,204,403,413,667
308966820,558,606,204,405,414,667
309056916,557,606,203,403,414,667
309147012,557,605,203,401,413,667
309237088,557,605,203,401,413,667
309326984,558,605,204,403,413,667
309417064,557,605,203,400,413,666
309507076,557,605,203,401,413,667
309597176,557,605,203,400,412,667
309697268,557,605,203,401,413,667
309787268,557,605,203,401,413,667
309877340,557,605,203,401,413,667
309967336,557,605,203,400,412,667
310057312,557,605,203,400,412,667
310147288,557,605,202,399,412,667
310227384,557,605,203,400,412,667
310327360,557,605,203,400,412,667
310417460,557,605,202,399,412,667
310507436,557,605,202,399,412,667
310597512,557,605,202,399,412,667
310687612,557,605,202,399,412,667
310777600,557,605,202,399,412,667
310867696,557,605,202,398,411,667
310957676,557,605,202,398,411,667
311047652,557,605,202,398,411,667
311137652,557,605,202,398,411,667
311227752,557,605,202,398,411,667
311317832,557,605,202,398,411,667
311407824,557,605,201,397,411,667
311497804,557,605,202,397,411,666
311587900,557,605,201,396,410,667
311677876,557,605,201,396,410,667
311777972,557,605,202,398,411,667
311867952,557,605,201,397,411,667
311957952,557,605,202,397,410,667
312038044,557,605,201,397,411,667
312128040,557,605,201,397,411,667
312218136,557,605,201,396,410,667
312308112,557,605,201,396,410,667
312398208,557,605,201,397,411,667
312498288,557,605,201,395,410,666
312588284,557,605,201,396,410,667
312678384,557,605,200,394,409,667
312768380,557,605,201,395,410,666
312858372,557,605,200,395,410,667
312948368,557,605,201,394,409,666
313038484,557,605,201,395,410,666
313128480,557,605,201,396,410,667
313218576,557,605,200,394,409,667
313308676,557,605,200,394,409,667
313398692,557,605,200,394,409,667
313488688,557,605,200,394,409,667
313578808,557,605,200,394,409,667
313668804,557,605,200,393,409,666
313758900,557,605,200,393,409,666
313848996,556,605,199,392,409,667
313938996,557,605,200,393,408,667
314028992,557,605,200,394,409,667
314119092,556,605,199,392,409,667
314209084,556,605,199,391,408,667
314299176,556,605,199,391,408,667
314389192,556,605,199,391,408,667
314489312,556,605,199,391,408,667
314579308,556,605,199,391,408,667
314669396,556,605,198,390,408,667
314759408,556,605,198,390,408,667
314849500,556,605,199,391,408,667
314939492,556,605,199,391,408,667
315029464,556,605,198,390,408,667
315119556,556,605,198,390,408,667
315209544,556,605,198,390,408,667
315299536,556,605,198,390,408,667
315389648,556,605,198,390,408,667
315479744,556,605,198,389,407,667
315579740,556,605,198,389,407,667
315669852,556,605,198,389,407,667
315759844,556,605,198,389,407,667
315849840,556,605,198,388,407,666
315939952,556,605,197,388,407,667
316029964,556,605,197,388,407,667
316119976,556,605,198,389,407,667
316210216,556,605,198,388,406,667
316300228,556,605,197,388,407,667
316390232,556,605,197,388,407,667
316480348,556,605,198,389,407,667
316570336,556,605,197,387,407,666
316670352,556,605,197,388,407,667
316760448,556,605,197,387,406,667
316850464,556,605,197,387,406,667
316940576,556,605,197,386,406,666
317030588,556,605,197,386,406,666
317120684,556,605,197,386,406,666
317210676,556,605,197,387,406,667
317300788,556,605,197,387,406,667
317390780,556,605,197,387,406,667
317480900,556,605,197,387,406,667
317570904,556,604,197,384,405,666
317660996,556,605,197,387,406,667
317750888,556,604,197,385,405,667
317850964,555,605,196,385,406,667
317940976,556,604,197,385,405,667
318031152,555,604,196,511,405,667
318121168,555,604,196,511,405,667
318211144,555,604,196,511,405,667
318301260,556,604,197,385,405,667
318391276,555,604,196,511,405,667
318481256,556,604,197,384,405,666
318571340,556,604,197,385,405,667
318661456,555,604,196,511,405,667
318761456,555,604,196,511,405,667
318851556,555,604,196,510,404,667
318941552,555,604,196,510,405,666
319031668,555,604,196,511,405,667
319121568,555,604,196,509,404,666
319211668,555,604,196,511,405,667
319301744,555,604,196,511,405,667
319391744,555,604,196,510,404,667
319481804,555,604,196,510,405,666
319571796,555,604,195,510,405,667
319661896,555,604,195,510,405,667
319761876,555,604,195,509,405,666
319851856,555,604,195,509,404,667
319941952,555,604,195,508,404,666
320031932,555,604,195,509,404,667
320122044,555,604,195,509,404,667
320212016,555,604,195,509,404,667
320302112,555,604,195,509,404,667
320392104,555,604,195,509,404,667
320482216,555,604,195,509,404,667
320582208,555,604,195,509,404,667
320672200,555,604,195,508,403,667
320762416,555,604,194,507,403,667
320852408,555,604,195,508,403,667
320942400,555,604,194,507,403,667
321032492,555,604,195,507,403,666
321122508,555,604,194,507,403,667
321212504,555,604,194,506,402,667
321302600,555,604,194,506,402,667
321392592,555,604,194,505,402,666
321492684,555,604,194,507,403,667
321582760,555,604,194,506,403,666
321672652,555,604,194,506,402,667
321762748,554,604,193,504,403,666
321852864,554,604,193,504,402,667
321942836,555,604,194,506,402,667
322032932,555,604,194,505,402,666
322122948,554,604,193,504,402,667
322213040,554,603,193,502,401,667
322302936,554,604,193,504,402,667
322403132,554,603,193,501,401,666
322493124,555,603,194,504,401,667
322583244,554,604,193,503,402,666
322673236,554,603,193,501,401,666
322763328,554,603,193,502,401,667
322863348,554,603,193,502,401,667
322953384,554,603,192,501,401,667
323043500,554,603,193,502,401,667
323133496,554,603,193,501,400,667
323223508,554,603,193,501,400,667
323313604,554,603,193,502,401,667
323403720,554,603,192,500,400,667
323493712,554,603,192,499,400,666
323583708,554,603,192,499,399,667
323673804,554,603,193,500,400,666
323773804,554,603,193,500,400,666
323863780,554,603,193,499,399,666
323953896,554,603,192,499,399,667
324043892,554,603,192,499,399,667
324133988,554,603,192,498,399,666
324224084,554,603,193,500,399,667
324314076,554,603,192,498,399,666
324404176,554,603,192,498,399,666
324494160,554,603,192,498,399,666
324584276,554,603,192,498,398,667
324684276,554,603,192,498,398,667
324774272,554,603,193,498,398,666
324864388,554,603,192,498,398,667
324954380,554,603,192,496,397,666
325044500,554,603,192,498,398,667
325134512,554,603,192,498,398,667
325224608,554,603,192,497,397,667
325314620,554,603,192,496,397,666
325404616,554,603,192,497,397,667
325494732,554,602,191,494,396,667
325594848,554,603,191,496,397,667
325684840,554,602,191,494,396,667
325774856,553,602,190,491,396,666
325864952,554,603,191,495,397,666
325955092,554,602,191,493,396,666
326055092,554,602,191,493,396,666
326145188,554,602,191,493,396,666
326235204,554,602,191,493,396,666
326325200,554,602,191,493,395,667
326425296,553,602,190,491,395,667
326515312,554,602,191,493,395,667
326615408,554,602,191,491,394,666
326705428,553,602,190,490,395,666
326795404,553,602,190,490,394,667
326895504,553,602,190,489,394,666
326985604,553,602,190,490,395,666
327075612,553,602,190,489,393,667
327165608,553,602,190,490,394,667
327265712,553,602,190,488,393,666
327355708,553,602,190,489,393,667
327445788,553,602,190,488,393,666
327545808,553,602,190,488,393,666
327635928,553,602,189,487,393,666
327735920,553,602,190,488,393,666
327826028,553,602,189,486,392,666
327916040,553,602,189,486,392,666
328016036,553,602,189,486,392,666
328106148,553,602,189,487,392,667
328196256,553,602,189,486,392,666
328286248,553,602,189,487,392,667
328386336,553,602,188,485,392,666
328476328,553,602,189,486,392,666
328576324,553,601,189,484,391,666
328666432,553,601,188,483,391,666
328756420,553,601,188,482,390,666
328856512,553,601,189,483,390,666
328946604,553,601,188,482,390,666
329036608,553,601,188,482,390,666
329126596,553,601,188,482,390,666
329226708,553,601,188,482,390,666
329316700,552,601,187,479,389,666
329406812,553,601,188,482,390,666
329506808,553,601,188,481,389,666
329596796,553,601,188,481,389,666
329696888,552,601,187,479,389,666
329786976,552,601,187,478,388,666
329876944,552,601,187,478,388,666
329977040,552,601,187,478,388,666
330067028,552,601,187,478,388,666
330157020,552,601,187,478,388,666
330247112,552,601,187,478,388,666
330347100,552,601,187,477,387,666
330437192,552,601,187,477,387,666
330527200,552,601,186,476,387,666
330627276,552,601,186,476,387,666
330717368,552,601,187,477,387,666
330817356,552,601,186,476,387,666
330907324,552,601,187,477,387,666
330997296,552,600,186,474,386,666
331087388,552,600,187,475,386,666
331187484,552,600,186,474,386,666
331277472,552,600,185,473,386,666
331367564,552,600,185,473,386,666
331467432,552,600,186,474,386,666
331557628,552,600,186,475,386,667
331657624,552,600,185,472,385,666
331747692,552,600,185,472,385,666
331837684,552,600,185,472,385,666
331937680,552,600,185,472,385,666
332027664,552,600,185,472,385,666
332117864,552,600,185,472,385,666
332207828,552,600,185,472,385,666
332307824,551,600,184,469,384,666
332397896,551,600,184,470,385,666
332487888,552,600,185,471,384,666
332587964,551,600,184,469,384,666
332677952,551,600,184,469,384,666
332778048,551,600,184,469,384,666
332868120,551,600,184,469,384,666
332958008,551,600,184,469,384,666
333058084,551,600,183,468,384,666
333148072,551,600,184,466,383,666
333238148,551,600,183,468,384,666
333328152,551,600,183,465,383,666
333428236,551,600,183,468,384,666
333518328,551,600,183,465,383,666
333608228,551,600,182,464,383,666
333708328,551,600,182,464,383,666
333798432,551,600,182,464,383,666
333898528,551,599,182,462,382,666
333988504,551,600,182,464,383,666
334078604,551,600,181,463,383,666
334168504,551,600,181,463,383,666
334268588,551,599,181,461,382,666
334358588,551,600,181,463,383,666
334448668,551,599,181,461,382,666
334548780,551,599,180,460,382,666
334638760,551,599,180,459,382,665
334738864,551,599,180,460,382,666
334828864,551,599,181,461,382,666
334918860,551,599,180,459,381,666
335018944,551,599,180,460,382,666
335109024,551,599,180,460,382,666
335199040,551,599,180,460,382,666
335289120,551,599,180,459,381,666
335389124,551,599,179,457,381,665
335479120,551,599,179,457,381,665
335569224,551,599,179,458,381,666
335669224,551,599,179,458,381,666
335759220,551,599,178,457,382,665
335859400,551,599,178,456,381,665
335949296,551,599,179,458,381,666
336039372,551,599,178,457,381,666
336129444,551,599,179,458,381,666
336229444,551,599,178,457,381,666
336319520,551,599,178,457,381,666
336409516,550,599,177,455,381,666
336509612,550,599,177,454,380,666
336599588,551,599,178,456,380,666
336699688,550,599,177,455,381,666
336789664,550,599,177,454,380,666
336879640,550,599,177,455,381,666
336979736,550,599,177,455,381,666
337069712,550,599,177,455,381,666
337159808,550,599,177,454,381,665
337249788,550,599,176,453,381,665
337349868,550,599,176,453,381,665
337439848,550,599,177,453,380,665
337529844,550,599,176,453,380,666
337629920,550,599,176,453,380,666
337719996,550,599,176,453,380,666
337819980,550,599,176,453,380,666
337910056,550,599,175,452,380,666
338000036,550,599,175,452,380,666
338090028,550,599,175,451,380,665
338190004,550,599,175,452,380,666
338280200,550,599,175,451,380,665
338370176,550,599,175,452,380,666
338470136,550,599,175,451,380,665
338560216,549,599,174,450,380,666
338650188,550,599,175,452,380,666
338750264,549,599,174,450,380,666
338840324,549,599,174,450,380,666
338940200,549,599,174,449,380,665
339030280,549,599,174,450,380,666
339120360,549,599,174,450,380,666
339210340,549,598,173,447,379,666
339310312,549,598,174,447,379,665
339400392,549,599,173,449,380,666
339490472,549,598,173,446,379,665
339590452,549,598,173,447,379,666
339680528,549,598,172,446,379,666
339780492,549,598,173,446,379,665
339870464,549,598,173,447,379,666
339960544,549,598,173,446,379,665
340050520,549,598,172,446,379,666
340150604,549,599,172,447,380,665
340240580,548,598,171,444,379,666
340330656,549,599,172,447,380,665
340430656,549,598,172,445,379,665
340520736,548,598,171,444,379,666
340610712,548,598,171,444,379,666
340710696,548,598,171,443,379,665
340800776,548,598,171,443,379,665
340900772,548,598,171,443,379,665
340990868,548,598,171,444,379,666
341080968,548,598,170,443,379,666
341170856,548,598,170,442,379,665
341270936,548,598,170,443,379,666
341361036,548,598,170,442,379,665
341451032,548,598,170,442,379,665
341551116,548,599,169,443,380,665
341641116,548,598,169,442,379,666
341741192,548,598,169,442,379,666
341831188,548,598,169,442,379,666
341921164,548,598,169,441,379,665
342021248,548,599,168,442,380,665
342111344,548,598,169,442,379,666
342201324,548,598,169,442,379,666
342291292,548,598,168,441,379,666
342391396,548,598,168,441,379,666
342481456,548,598,168,441,379,666
342571452,548,598,168,441,379,666
342671436,548,598,169,442,379,666
342761512,548,598,168,441,379,666
342861588,548,598,169,442,379,666
342951568,548,598,169,442,379,666
343041548,548,598,169,442,379,666
343131624,548,598,169,442,379,666
343231608,548,598,168,441,379,666
343321684,548,598,169,441,379,665
343411664,548,598,169,442,379,666
343511740,548,598,169,442,379,666
343601716,548,598,169,442,379,666
343691696,548,598,170,442,379,665
343791780,548,598,169,442,379,666
343881740,548,599,170,445,380,666
343981796,548,598,169,442,379,666
344071780,548,598,170,443,379,666
344161852,548,598,170,443,379,666
344251928,548,598,170,442,379,665
344351888,548,599,170,445,380,666
344441968,548,598,170,443,379,666
344531944,548,599,170,444,380,665
344632016,548,599,171,445,380,665
344721996,548,599,170,445,380,666
344821956,548,599,170,445,380,666
344912036,548,599,171,446,380,666
345002012,548,599,171,446,380,666
345092092,548,599,171,446,380,666
345192088,548,599,171,446,380,666
345282168,548,599,171,446,380,666
345372124,548,599,171,446,380,666
345472088,548,599,171,446,380,666
345562168,548,599,171,445,380,665
345652124,549,599,172,448,380,666
345752200,548,599,171,445,380,665
345842176,548,599,171,446,380,666
345942260,548,599,171,446,380,666
346032220,549,599,172,448,380,666
346122296,549,599,172,448,380,666
346212272,548,599,171,445,380,665
346312344,549,599,172,448,380,666
346402424,548,599,171,446,380,666
346492400,548,599,171,445,380,665
346592504,548,599,171,445,380,665
346682460,548,599,171,446,380,666
346782532,548,599,171,446,380,666
346872492,549,599,172,448,380,666
346962592,548,599,171,446,380,666
347062452,549,599,172,448,380,666
347152532,548,599,171,446,380,666
347242612,548,599,171,446,380,666
347332588,548,599,171,446,380,666
347432548,548,599,171,446,380,666
347522624,548,599,171,446,380,666
347612600,548,598,171,443,379,665
347712684,548,599,170,444,380,665
347802640,548,599,170,444,380,665
347902716,548,599,171,446,380,666
347992800,548,598,171,444,379,666
348082780,548,599,171,446,380,666
348172860,548,599,170,445,380,666
348272716,548,599,170,444,380,665
348362896,548,599,171,446,380,666
348452892,548,599,170,445,380,666
348552848,548,599,170,445,380,666
348642808,548,598,170,443,379,666
348742888,548,599,169,443,380,665
348832964,548,598,170,442,379,665
348922960,548,599,169,443,380,665
349023016,548,599,169,443,380,665
349112992,548,599,168,442,380,665
349203072,548,599,169,443,380,665
349293048,548,599,169,444,380,666
349393128,548,599,169,444,380,666
349482988,548,599,168,443,380,666
349573044,548,599,168,442,380,665
349673120,548,599,168,442,380,665
349763100,548,599,168,443,380,666
349863184,548,599,168,443,380,666
349953164,548,599,168,443,380,666
350043224,548,599,168,443,380,666
350133200,548,599,168,442,380,665
350233280,548,599,168,443,380,666
350323256,547,599,167,440,380,665
350413336,547,599,167,440,380,665
350513320,547,599,167,441,380,666
350623280,547,599,167,441,380,666
350723364,547,599,167,441,380,666
350823424,547,599,166,441,381,666
350933380,547,599,166,441,381,666
351033468,547,599,167,442,381,666
351133552,547,599,166,440,380,666
351233408,547,599,166,441,381,666
351343476,547,599,165,438,380,665
351443552,547,599,166,441,381,666
351543636,547,599,166,441,381,666
351643620,547,599,166,440,380,666
351743596,547,599,166,440,381,665
351833680,547,599,165,440,381,666
351923760,547,599,165,439,381,665
352023748,547,599,165,439,380,666
352113724,547,599,165,440,381,666
352203824,547,599,165,439,380,666
352293808,547,599,165,439,380,666
352393800,546,599,164,438,381,666
352483920,546,599,164,438,381,666
352584000,546,599,164,438,381,666
352673996,546,599,164,438,381,666
352764076,546,599,164,438,381,666
352864052,546,599,163,436,381,665
352954032,546,599,163,438,382,666
353044132,546,599,163,438,382,666
353144112,546,599,163,437,381,666
353234196,546,599,162,435,381,665
353324176,546,599,163,438,382,666
353414172,546,599,162,437,382,666
353514272,546,599,162,437,382,666
353604372,546,599,162,437,382,666
353704352,546,599,162,436,381,666
353794432,546,599,162,437,382,666
353884432,546,599,162,437,382,666
353984496,546,599,162,437,382,666
354074492,545,599,161,435,382,666
354164592,545,599,161,434,382,665
354254560,545,599,161,434,382,665
354354644,545,599,160,433,382,665
354444624,545,599,160,434,382,666
354544628,545,599,160,434,382,666
354634708,545,600,160,435,383,665
354724700,545,600,160,436,383,666
354824800,545,599,160,434,382,666
354914800,544,599,159,431,382,665
355004800,544,600,159,434,383,666
355104884,544,600,159,434,383,666
355194984,544,599,158,430,382,665
355284984,544,600,158,433,383,666
355375084,544,600,159,434,383,666
355475064,544,600,158,433,383,666
355565084,544,600,158,432,383,665
355665188,544,599,157,430,382,666
355755288,544,599,158,430,382,665
355845172,544,600,158,432,383,665
355945248,544,599,157,430,382,666
356035348,544,600,158,433,383,666
356125348,544,600,157,431,383,665
356215448,544,600,157,432,383,666
356315572,544,599,157,430,382,666
356405576,544,599,157,430,382,666
356495576,544,599,156,429,382,666
356595676,544,600,157,432,383,666
356685696,543,600,155,428,383,665
356785696,544,600,156,431,383,666
356875816,544,600,156,431,383,666
356965812,543,600,155,428,383,665
357065896,543,599,155,427,382,666
357156000,543,600,155,429,383,666
357246000,543,600,154,427,383,665
357336100,543,599,154,425,382,665
357436096,543,600,155,429,383,666
