time,b2,b5,b8,b16,b11
324939056,545,555,160,457,195
325029052,545,555,160,457,195
325129152,545,555,160,456,194
325219136,545,555,160,458,195
325309212,545,555,160,457,195
325409212,545,555,160,456,194
325499164,545,555,160,456,194
325589260,545,555,160,456,194
325689360,545,555,160,456,194
325779352,545,555,160,456,194
325869300,545,555,160,456,194
325959396,545,555,161,457,194
326049472,545,555,160,456,194
326139464,545,555,161,457,194
326239444,545,555,160,456,194
326329440,545,555,161,457,194
326419536,545,555,161,457,194
326519628,545,554,161,455,193
326609600,545,555,161,457,194
326699700,545,555,161,457,194
326789592,545,555,161,457,194
326889772,545,555,161,457,194
326979768,545,554,161,455,193
327069844,545,554,161,455,193
327159820,545,555,161,457,194
327249816,546,554,162,457,193
327349912,546,555,162,459,194
327439992,545,555,161,457,194
327529988,546,554,162,457,193
327629972,545,555,161,457,194
327720072,545,555,161,457,194
327810060,546,554,162,457,193
327900148,546,555,162,459,194
327990140,546,555,162,459,194
328090248,546,554,162,457,193
328180236,546,554,162,458,193
328270328,546,554,162,457,193
328360320,546,554,162,457,193
328460312,546,555,162,459,194
328550424,546,554,163,458,193
328640512,546,554,163,458,193
328740480,546,554,163,458,193
328830472,546,554,163,458,193
328920544,546,555,163,461,194
329010536,546,554,162,457,193
329100608,546,554,163,458,193
329190600,546,554,163,459,193
329290588,546,554,162,457,193
329380700,546,554,163,458,193
329480716,546,554,163,458,193
329570832,546,554,163,458,193
329660924,546,554,163,458,193
329750936,546,554,163,458,193
329851032,546,554,163,458,193
329941044,546,554,163,458,193
330031056,546,554,164,459,193
330121072,546,554,164,459,193
330211160,546,554,164,458,192
330301272,546,554,164,459,192
330401268,546,554,164,459,193
330491260,546,554,164,458,192
330581376,546,554,164,458,192
330681472,546,554,164,458,192
330771464,546,554,164,458,192
330861576,546,554,164,458,192
330951572,546,554,164,458,192
331051664,546,554,164,457,191
331141656,546,554,164,457,191
331231652,546,554,164,457,191
331321764,546,554,164,457,191
331421864,546,554,164,457,191
331511836,547,554,165,459,191
331601832,546,554,164,457,191
331701804,546,554,164,457,191
331792000,546,553,164,455,190
331881892,546,554,164,457,191
331972108,547,553,165,457,190
332062100,547,553,165,457,190
332152076,547,553,166,458,190
332252176,547,553,165,456,189
332342188,547,553,166,458,190
332432264,547,553,165,457,190
332532256,547,553,166,458,190
332622372,547,553,165,457,190
332712368,547,553,165,456,189
332802464,547,553,166,457,189
332902460,547,553,165,456,189
332992572,547,553,166,457,189
333082456,547,553,166,457,189
333172568,547,553,165,456,189
333262664,547,553,166,457,189
333362680,547,553,166,456,188
333452696,547,553,166,457,189
333542812,547,553,166,457,189
333642928,547,553,166,456,188
333732920,547,553,166,456,188
333822916,547,553,167,457,188
333913032,547,553,167,457,188
334003144,547,553,167,457,188
334103160,547,553,167,457,188
334193152,547,552,166,454,187
334283268,547,552,167,455,187
334373280,547,552,167,455,187
334473396,547,552,167,455,187
334563392,547,552,167,455,187
334653524,547,552,167,454,187
334753516,547,552,167,454,186
334843632,547,552,167,455,187
334933628,547,552,167,454,186
335023744,547,552,167,454,186
335113760,547,552,167,455,187
335213760,548,552,168,456,186
335303876,548,552,168,457,187
335393872,548,552,168,456,186
335493988,548,552,168,456,186
335583980,548,552,168,456,186
335674096,548,552,168,455,185
335764108,548,552,168,456,186
335864204,548,552,168,456,186
335954220,548,552,168,455,185
336044332,548,552,168,455,185
336134320,548,552,168,455,185
336224432,548,552,168,455,185
336324568,548,552,168,455,185
336414452,548,552,168,455,185
336504564,548,552,169,456,185
336604560,548,552,168,455,185
336694692,548,552,168,455,185
336784804,548,552,168,455,185
336874712,548,552,169,456,185
336964804,548,552,168,454,185
337064920,548,551,168,453,184
337154932,548,551,169,454,184
337244920,548,551,169,454,184
337335032,548,551,169,454,184
337435132,548,551,169,454,184
337525248,548,551,169,454,184
337615236,548,551,169,454,184
337715356,548,551,169,453,183
337805348,548,551,169,454,184
337895340,548,551,169,453,183
337985344,548,551,169,453,183
338075456,548,551,169,453,183
338165568,548,551,169,453,183
338265548,548,551,170,454,183
338355640,548,551,170,454,183
338445632,548,551,170,453,182
338545728,548,551,169,452,182
338635636,548,551,169,452,182
338725724,548,551,170,454,183
338815820,548,551,170,454,183
338915936,548,551,170,454,183
339005932,548,551,170,453,182
339095904,548,551,170,453,182
339186020,548,551,170,453,182
339276012,548,551,170,453,182
339376008,548,551,170,452,181
339466100,548,551,171,453,181
339556088,548,551,171,453,181
339656164,548,551,171,453,181
339746176,548,551,171,454,182
339836268,548,551,171,453,181
339926284,548,551,170,453,182
340026260,548,551,171,453,181
340116372,548,551,171,453,181
340206448,548,551,171,452,180
340296416,548,551,171,453,181
340386508,548,551,171,452,180
340486484,548,551,171,452,180
340576476,548,551,171,452,180
340676536,548,551,171,453,181
340766524,548,551,171,452,180
340856616,548,551,171,453,181
340946608,548,551,171,452,180
341036580,549,551,172,454,180
341126772,549,551,172,454,180
341226748,549,551,172,454,180
341316840,548,551,171,452,180
341406812,549,551,172,454,180
341506780,549,551,172,454,180
341596752,549,551,172,454,180
341686844,549,551,172,454,180
341786800,549,551,172,454,180
341876956,549,551,172,453,179
341966928,549,551,173,454,179
342056884,549,551,173,453,179
342146956,549,551,172,453,179
342236900,549,551,172,453,179
342336980,549,551,172,453,179
342426932,549,551,172,453,179
342516904,549,551,172,453,179
342616852,549,551,173,454,179
342706928,549,551,173,453,178
342796860,549,551,173,454,179
342886932,549,551,173,454,179
342976888,549,551,172,452,178
343077064,549,551,172,452,178
343167020,549,551,173,453,178
343256972,549,550,173,451,177
343346940,549,551,172,452,178
343447000,549,551,173,453,178
343536972,549,551,173,453,178
343627048,549,551,173,453,178
343727024,549,551,174,454,178
343817104,549,551,174,454,178
343907180,549,550,174,452,177
343997148,549,550,173,451,177
344087228,549,550,174,452,177
344187200,549,550,174,452,177
344277172,549,550,174,452,177
344367124,549,550,174,451,176
344467304,549,550,173,451,177
344557268,549,550,173,451,177
344647240,549,550,174,452,177
344747340,549,550,174,451,176
344837312,549,550,174,452,177
344927384,549,550,174,451,176
345017376,549,550,174,451,176
345107472,549,550,174,451,176
345197448,550,550,175,453,176
345297520,549,550,174,451,176
345387492,550,550,175,453,176
345477448,549,550,174,451,176
345577428,549,550,174,450,175
345667500,550,550,175,452,175
345757576,550,550,175,453,176
345847540,549,550,174,450,175
345947520,550,550,175,452,175
346037596,550,550,175,452,175
346127548,550,550,175,452,175
346217620,550,549,175,450,174
346307592,550,550,175,452,175
346407584,550,550,175,452,175
346497656,550,550,175,452,175
346587752,550,550,175,452,175
346687828,550,550,175,452,175
346777800,550,549,175,450,174
346867772,550,549,175,449,174
346957868,550,549,176,451,174
347057924,550,549,175,450,174
347147896,550,549,176,451,174
347237892,550,549,176,451,174
347327968,550,549,176,450,173
347427948,550,549,176,451,174
347518020,550,549,176,451,174
347608016,550,549,176,450,173
347707984,550,549,176,450,173
347798060,550,549,176,450,173
347888036,550,549,176,450,173
347978132,550,549,176,450,173
348068104,550,549,176,450,173
348158180,550,549,176,450,173
348258160,550,549,176,450,173
348348124,550,549,177,451,173
348438200,550,549,176,450,173
348538296,550,549,176,450,173
348628268,550,549,177,451,173
348718344,550,549,176,449,172
348808316,550,549,177,450,172
348908392,550,549,177,450,172
348998380,550,549,176,449,172
349088332,550,549,176,449,172
349178408,550,549,177,450,172
349278504,550,549,177,450,172
349368480,550,549,177,450,172
349458452,550,549,177,450,172
349558560,550,548,177,448,171
349648532,550,548,177,448,171
349738528,550,548,177,448,171
349828704,551,548,178,450,171
349918596,551,548,178,450,171
350018776,550,548,177,448,171
350108748,551,548,178,450,171
350198744,550,548,177,448,171
350288820,551,548,178,450,171
350388812,550,548,177,447,170
350478804,550,548,177,447,170
350568900,551,548,178,450,171
350668880,551,548,178,449,170
350758896,550,548,177,448,171
350848988,550,548,177,447,170
350939104,551,548,178,449,170
351029120,551,548,178,449,170
351129212,550,548,177,447,170
351219328,551,548,178,449,170
351309224,551,548,178,449,170
351399320,551,548,178,449,170
351499340,551,548,178,449,170
351589432,551,548,178,449,170
351679548,551,548,178,448,169
351779544,551,548,179,449,169
351869640,551,548,178,448,169
351959660,551,548,179,449,169
352049752,551,548,179,449,169
352139764,551,548,178,448,169
352229740,551,548,179,448,168
352329836,551,548,178,447,168
352419932,551,548,179,448,168
352509904,551,548,179,448,168
352609996,551,548,179,449,169
352699988,551,548,179,448,168
352789960,551,548,179,448,168
352879936,551,548,179,448,168
352980012,551,548,179,448,168
353069988,551,548,179,448,168
353160064,551,548,179,448,168
353250160,551,548,179,448,168
353350008,551,548,179,448,168
353440080,551,548,180,448,168
353530156,551,547,179,445,167
353630256,551,548,180,449,168
353720228,551,547,180,447,167
353810216,551,547,180,447,167
353900296,551,547,180,446,166
353990268,551,547,180,447,167
354090364,551,547,180,445,167
354180440,551,547,180,446,167
354270316,551,547,180,446,167
354360412,551,547,180,447,167
354460500,551,547,180,446,166
354550476,551,547,180,446,166
354640448,551,547,180,447,167
354740528,551,547,180,446,166
354830600,551,547,181,447,166
354920476,551,547,180,446,166
355010568,551,547,180,446,166
355100564,551,547,180,446,166
355200760,551,547,180,446,166
355290736,551,547,181,446,165
355380848,551,547,181,446,165
355470824,551,547,180,444,165
355570804,551,547,180,445,165
355660900,551,547,181,446,165
355750896,551,547,181,446,165
355850888,551,547,180,445,165
355940984,551,546,181,444,164
356030960,551,547,181,446,165
356121056,551,546,181,444,164
356211032,551,547,181,445,165
356311132,551,546,181,444,164
356401132,551,546,182,445,164
356491128,551,546,181,444,164
356591200,551,547,181,446,165
356681296,551,546,181,444,164
356771368,551,546,182,444,164
356861260,551,546,182,445,164
356951356,551,546,182,445,164
357051416,551,546,182,445,164
357141412,551,546,181,444,164
357231400,551,546,182,445,164
357321496,551,546,182,444,163
357421476,551,546,182,444,163
357511572,551,546,182,444,163
357601568,551,546,182,444,164
357701664,551,546,181,443,163
357791760,551,546,182,444,163
357881736,551,546,181,442,162
357971748,551,546,182,444,163
358061844,551,546,182,444,163
358161844,551,546,182,444,163
358251940,551,546,183,444,163
358341916,551,546,182,444,163
358431916,551,546,183,444,162
358532016,551,546,182,443,162
358622108,551,546,182,443,162
358712072,551,546,183,444,162
358812072,551,546,182,443,162
358902164,551,546,183,443,162
358992276,551,546,183,443,162
359082252,551,546,182,442,162
359172368,551,546,183,443,162
359272344,551,546,182,443,162
359362332,551,546,183,444,162
359452448,551,545,183,442,161
359552448,551,545,182,441,161
359642440,551,545,184,442,161
359732636,551,545,183,442,161
359822632,551,545,183,440,160
359922608,551,545,184,443,161
360012620,551,545,183,441,160
360102732,551,545,183,442,161
360192828,551,545,183,441,160
360282720,551,545,184,442,160
360382820,551,545,184,443,161
360472936,551,545,183,441,160
360562908,551,545,184,442,161
360663024,551,545,183,440,160
360753140,551,545,184,442,160
360843132,551,545,184,442,160
360933244,551,545,184,442,160
361023152,551,545,184,442,160
361123248,551,545,184,442,160
361213260,551,545,184,442,160
361303376,551,544,184,440,159
361393492,551,545,184,442,160
361493488,551,544,184,440,159
361583504,551,544,184,439,159
361673620,552,544,185,442,159
361773632,551,544,184,439,159
361863744,552,544,185,441,159
361953740,552,544,185,441,159
362043872,552,544,185,442,159
362133868,551,544,184,440,159
362233984,552,544,185,442,159
362323980,552,544,185,441,159
362413996,552,544,185,441,159
362504088,552,544,185,440,158
362604200,552,544,185,440,158
362694212,552,544,185,441,158
362784228,552,544,185,441,158
362884348,551,544,184,438,158
362974340,551,544,184,439,158
363064456,552,544,185,441,158
363154472,552,544,185,439,157
363244592,552,544,185,441,158
363344584,552,544,185,440,158
363434700,552,544,185,439,157
363524696,552,544,185,440,157
363624812,552,544,185,439,157
363714948,552,544,185,440,157
363804844,552,544,185,440,157
363894976,552,544,185,440,157
363985092,552,544,186,440,157
364085092,552,544,185,439,157
364175084,552,544,185,439,157
364265180,552,544,185,439,157
364355192,552,544,186,439,156
364455192,552,544,185,439,157
364545412,552,544,186,440,156
364635300,552,544,186,440,156
364735520,552,544,185,439,156
364825536,552,544,186,439,156
364915652,552,544,186,439,156
365005660,552,544,186,440,156
365095772,552,544,186,439,156
365195792,552,544,186,439,156
365285788,552,543,186,438,155
365375804,552,544,186,439,156
365465924,552,543,186,438,155
365565920,552,543,186,438,155
365656020,552,543,186,437,155
365746032,552,543,187,438,155
365846148,552,543,186,437,155
365936264,552,543,186,437,155
366026180,552,543,186,437,155
366116300,552,543,186,437,155
366206316,552,543,187,438,155
366296436,552,543,187,439,155
366396556,552,543,186,437,155
366486596,552,543,187,438,155
366576712,552,543,187,437,154
366676708,552,543,187,438,155
366766724,552,543,187,438,154
366856840,552,543,187,437,154
366946960,552,543,187,437,154
367046860,552,543,187,438,154
367136976,552,543,187,438,154
367226968,552,543,187,438,154
367317064,552,543,187,437,154
367417076,552,543,187,437,154
367507292,552,542,187,436,153
367597304,552,542,187,436,153
367697428,552,542,187,435,153
367787344,552,543,187,438,154
367877460,552,543,187,437,154
367967476,552,542,187,435,153
368057592,552,542,187,435,153
368147608,553,542,188,437,153
368247600,553,542,188,438,153
368337716,553,542,188,438,153
368427832,553,542,188,438,153
368527952,553,542,188,438,153
368617948,552,542,187,435,152
368708060,553,542,188,436,152
368798052,553,542,188,436,152
368898068,553,542,188,437,153
368988184,553,542,188,437,153
369078276,553,542,188,436,152
369168180,553,542,188,437,153
369258292,553,542,188,436,152
369358408,553,542,188,436,152
369448424,553,542,189,438,152
369538440,553,542,188,437,152
369638536,553,542,188,436,152
369728652,553,542,189,437,152
369818664,553,542,188,436,152
369908656,553,542,189,437,152
370008648,553,542,189,437,152
370098744,553,542,188,436,152
370188740,553,542,188,436,152
370278836,553,542,188,435,151
370368928,553,542,188,437,152
370468928,553,542,189,437,151
370558920,553,542,189,437,151
370649020,553,542,189,437,151
370749112,553,542,189,436,151
370839228,553,542,188,435,151
370929124,553,542,189,435,150
371019240,553,542,189,435,150
371109236,553,542,189,435,150
371209336,553,542,189,435,150
371299312,553,542,189,435,150
371389404,553,542,189,436,151
371479480,553,542,189,435,150
371579472,553,542,189,436,150
371669588,553,542,189,435,150
371759564,553,542,189,435,150
371859564,553,542,189,434,149
371949560,553,542,190,435,149
372039656,553,542,189,435,150
372129652,553,542,189,434,149
372219720,553,542,190,435,149
372309716,553,542,189,435,150
372409796,553,542,189,435,150
372499772,553,542,190,435,149
372589864,553,542,190,435,149
372689844,553,542,190,435,149
372779836,553,541,190,433,148
372870040,553,542,189,434,149
372960028,553,542,190,435,149
373060024,553,541,190,433,148
373150120,553,541,190,433,148
373240116,553,541,190,433,148
373330108,553,542,190,436,149
373430208,553,542,190,435,149
373520288,553,541,190,433,148
373610256,554,541,191,435,148
373710236,554,541,191,435,148
373800332,553,541,190,433,148
373890284,553,541,190,433,148
373980380,554,541,191,435,148
374070456,553,541,190,433,148
374160452,553,541,190,432,147
374260424,553,541,190,432,147
374350420,554,541,191,434,147
374440516,554,541,191,434,147
374540596,554,541,191,434,147
374630688,554,541,191,434,147
374720544,554,541,191,434,147
374820640,554,541,191,434,146
374910612,554,541,191,433,146
375000688,554,541,191,434,146
375090664,554,541,191,434,147
375180760,554,541,191,433,146
375270736,554,541,191,433,146
375370816,554,541,191,433,146
375460812,554,541,191,433,146
375550804,553,541,190,431,146
375650864,554,541,191,433,146
375740964,554,541,191,433,146
375830940,554,541,191,433,146
375921016,554,541,192,434,146
376021020,554,540,191,431,145
376111096,554,541,191,434,146
376201092,554,540,191,431,145
376291064,554,540,192,433,145
376381140,554,540,191,432,145
376481220,554,540,191,432,145
376571196,554,540,191,430,144
376661176,554,540,191,431,145
376761236,554,540,192,432,145
376851208,554,540,192,432,145
376941280,554,540,191,430,144
377031256,554,540,192,431,144
377121352,554,540,192,432,145
377221432,554,540,192,431,144
377311408,554,540,192,432,145
377401384,554,540,192,432,145
377501456,554,540,192,431,144
377591432,554,540,192,431,144
377681404,554,540,192,432,144
377781584,554,540,192,431,144
377871580,554,540,192,431,143
377961552,554,540,192,431,144
378051524,554,540,192,431,144
378141492,554,540,192,431,144
378231588,554,540,192,431,144
378331568,554,540,193,431,143
378421644,554,540,193,431,143
378511740,554,540,192,430,143
378611700,554,540,193,431,143
378701692,554,539,192,428,142
378791788,554,540,192,431,143
378881860,554,540,193,432,143
378981856,554,539,193,429,142
379071932,554,539,193,429,142
379161928,554,540,193,431,143
379251920,554,540,193,431,143
379341996,554,539,193,429,142
379441992,554,540,193,431,143
379532068,554,540,193,431,143
379622044,554,539,193,429,142
379722144,554,539,193,429,142
379812260,554,539,193,429,142
379902116,554,539,193,429,142
379992192,554,539,192,428,142
380082272,554,539,193,428,141
380182264,554,539,193,429,141
380272336,554,539,193,429,141
380362312,554,539,193,429,142
380462288,555,539,194,431,142
380552384,554,539,193,428,141
380642360,554,539,193,428,141
380742452,554,539,193,428,141
380832448,554,539,193,428,141
380922544,554,539,193,428,141
381012536,555,539,194,429,140
381102612,555,539,194,430,141
381192608,555,539,194,429,140
381292584,554,539,193,427,140
381382680,554,539,193,428,141
381472800,555,539,194,429,140
381572792,555,539,194,429,140
381662788,555,539,194,430,140
381752884,555,539,194,429,140
381842960,555,539,194,430,140
381942956,555,539,194,430,140
382032932,555,539,194,429,140
382122912,554,538,193,425,139
382213108,555,538,194,427,139
382303104,555,538,194,427,139
382403076,554,538,193,425,139
382493152,555,538,194,427,139
382583232,555,538,194,427,139
382683088,555,538,194,427,139
382773188,555,538,195,428,139
382863264,555,538,195,428,139
382953232,555,538,194,427,139
383043228,555,538,195,428,139
383143308,555,538,194,426,138
383233284,555,538,194,427,139
383323380,555,538,195,427,138
383413376,555,538,195,428,139
383513476,555,538,195,429,139
383603572,555,538,195,428,138
383693560,555,538,194,426,138
383793664,555,538,195,427,138
383883660,555,538,195,426,137
383973636,555,538,195,426,137
384063752,555,538,195,426,137
384153768,555,538,195,427,138
384243860,555,538,195,426,137
384343848,555,538,195,427,138
384433940,555,538,195,427,138
384523936,555,538,195,427,138
384624056,555,538,195,426,137
384714048,555,538,195,426,137
384804144,555,538,195,426,137
384904140,555,538,195,426,137
384994156,555,538,195,426,137
385084268,555,537,195,424,136
385174276,555,538,195,426,137
385264292,555,537,195,424,136
385364392,555,538,195,426,137
385454504,555,538,196,427,137
385544540,555,538,195,426,137
385644656,555,537,195,424,136
385734668,555,537,195,424,136
385824664,555,537,196,425,136
385914780,555,537,196,425,136
386004896,555,537,196,425,136
386104904,555,537,196,425,136
386195000,555,537,196,425,136
386284996,555,537,195,424,136
386375012,555,537,196,425,136
386475132,555,537,196,425,136
386565128,555,537,196,425,136
386655144,555,537,196,425,136
386755236,555,537,196,424,135
386845328,555,537,196,424,135
386935316,555,537,196,424,135
387025412,555,537,196,424,135
387115424,555,537,196,424,135
387205520,555,537,196,424,135
387305512,555,537,196,424,135
387395608,556,537,197,426,135
387485492,555,537,196,425,135
387585608,555,537,196,423,134
387675720,556,537,197,426,135
387765692,555,537,196,423,134
387855808,556,537,197,426,135
387955784,555,537,196,423,134
388045896,555,537,196,424,135
388135908,556,537,197,426,135
388225900,555,537,196,423,134
388316112,556,537,197,425,134
388416120,555,537,196,423,134
388506132,556,536,197,423,133
388596124,556,536,197,423,133
388696240,556,537,197,425,134
388786352,556,537,197,425,134
388876348,555,537,196,423,134
388966460,556,536,197,423,133
389056492,555,537,196,423,134
389156484,556,536,197,423,133
389246616,556,536,197,423,133
389336608,556,536,197,423,133
389426720,556,536,197,422,132
389526736,556,536,197,423,133
389616848,556,536,197,423,133
389716864,556,536,197,422,132
389806868,556,536,197,423,133
389896984,556,536,197,423,133
389986996,556,536,197,423,133
390077088,556,536,197,423,133
390167104,556,536,197,423,133
390257216,556,536,198,424,132
390357232,556,536,197,422,132
390447328,556,536,197,423,133
390537340,556,536,197,422,132
390637352,556,536,197,423,133
390727552,556,536,198,424,132
390817536,556,536,198,423,132
390917652,556,536,198,423,132
391007544,556,536,198,423,132
391097656,556,536,197,422,132
391187772,556,536,198,423,132
391277764,556,536,198,423,132
391377880,556,535,198,421,131
391467892,556,536,197,422,132
391558008,556,536,198,423,132
391658020,556,535,198,421,131
391748136,556,535,198,421,131
391838128,556,535,197,420,131
391928240,556,535,198,421,131
392018256,556,535,197,420,131
392118252,556,535,198,420,130
392208348,556,535,198,421,131
392298360,556,535,198,421,131
392388364,556,535,198,420,130
392488584,556,535,198,420,130
392578576,556,535,198,420,130
392668572,556,535,198,421,131
392768568,556,535,198,420,130
392858684,556,535,198,421,131
392948796,556,535,199,422,130
393038792,556,535,198,420,130
393128780,556,535,198,420,130
393218800,556,535,198,420,130
393319012,556,535,198,419,129
393408980,556,535,198,420,130
393498992,556,535,198,420,130
393599084,556,535,198,420,130
393689096,556,535,199,421,130
393779084,556,535,199,421,130
393869276,556,535,199,420,129
393969268,556,535,199,420,129
394059256,556,535,198,420,130
394149348,556,535,199,420,129
394239360,556,535,199,420,129
394329332,556,535,199,420,129
394429428,556,534,199,418,128
394519440,556,534,198,417,128
394609424,556,534,199,418,128
394709636,556,535,199,420,129
394799628,556,534,199,418,128
394889624,556,534,199,418,128
394979632,556,535,199,420,129
395069724,556,534,199,418,128
395169740,556,534,199,418,128
395259832,556,534,199,418,128
395349820,556,534,199,418,128
395439932,556,534,199,418,128
395539928,556,534,199,418,128
395630020,556,534,199,418,128
395720032,556,534,199,418,128
395820148,556,534,199,418,128
395910140,556,534,199,418,128
396000156,557,534,200,420,128
396090388,557,534,200,417,127
396180388,557,534,200,420,128
396270396,557,534,200,417,127
396370500,557,534,200,417,127
396460524,557,534,200,417,127
396550524,557,534,200,417,127
396650728,557,534,200,417,127
396740648,556,534,199,415,127
396830752,557,534,200,417,127
396930748,557,534,200,417,127
397020844,556,533,199,413,126
397110824,557,534,200,417,127
397200928,557,534,200,417,127
397291028,557,534,200,417,127
397391012,557,533,200,415,126
397481012,557,533,200,415,126
397570992,557,533,200,415,126
397671088,557,533,201,416,126
397761192,557,533,200,415,126
397851292,557,533,200,415,126
397941292,557,533,200,415,126
398031312,557,533,200,415,126
398131444,557,533,201,416,126
398221440,557,533,200,415,126
398311540,557,533,201,415,125
398401564,557,533,200,415,126
398501664,557,533,200,415,126
398591660,557,533,200,414,125
398681764,557,533,200,414,125
398781664,557,533,200,413,124
398871884,557,533,201,414,124
398961888,557,533,201,415,125
399051988,557,533,200,414,125
399142012,557,533,201,414,124
399231992,557,533,200,414,125
399332096,557,533,200,414,125
399422196,557,533,201,414,124
399512116,557,533,200,413,124
399612220,557,533,201,414,124
399702220,557,533,201,415,125
399792224,557,533,201,414,124
399892428,557,533,201,414,124
399982424,557,533,201,414,124
400072420,557,533,201,414,124
400162536,557,533,201,414,124
400252516,557,533,201,413,123
400342612,557,533,201,414,124
400442616,557,533,201,414,124
400532736,557,533,201,414,124
400622716,557,533,201,413,123
400722820,557,533,201,413,123
400812832,557,533,202,414,123
400902952,557,533,201,413,123
400992868,557,533,201,413,123
401093072,557,533,201,413,123
401183072,557,533,201,413,123
401273092,557,533,201,412,122
401363216,557,533,201,413,123
401463336,557,533,202,414,123
401553356,557,533,201,413,123
401643396,557,533,201,413,123
401743532,557,533,202,414,123
401833552,557,533,201,412,122
401923568,557,533,202,413,122
402013708,557,533,201,412,122
402103728,557,533,202,412,122
402193828,557,533,201,413,123
402293952,557,533,202,413,122
402383952,557,533,201,412,122
402473932,557,533,202,413,122
402574048,557,533,201,412,122
402664048,557,533,202,413,122
402754148,557,533,202,412,121
402844148,557,533,202,413,122
402944152,557,533,202,413,122
403034352,557,533,202,413,122
403124352,557,533,202,411,121
403214376,557,533,202,412,121
403304496,557,533,202,413,122
403404512,557,533,202,412,121
403494532,557,533,202,412,121
403584656,557,533,202,412,121
403684776,557,533,202,412,121
403774796,557,533,202,412,121
403864816,557,533,202,412,121
403954836,557,533,202,412,121
404045080,557,533,202,412,121
404145100,557,533,202,412,121
404235124,557,532,202,410,120
404325136,557,532,202,410,120
404415344,557,532,202,410,120
404515364,557,532,202,410,120
404605364,557,532,202,410,120
404695484,557,533,202,412,121
404795484,557,532,203,411,120
404885608,557,532,202,410,120
404975628,557,532,203,411,120
405065748,557,532,202,410,120
405155768,557,532,203,411,120
405245888,557,532,202,410,120
405345864,557,532,203,410,119
405435988,557,532,202,409,119
405526008,557,532,203,410,119
405626012,557,532,203,410,119
405716112,557,532,203,410,119
405806136,557,532,203,410,119
405896236,557,532,203,410,119
405996256,557,532,203,410,119
406086256,557,532,203,410,119
406176380,557,532,203,410,119
406266380,557,532,203,410,119
406356608,557,532,203,410,119
406456488,557,532,203,410,119
406546588,557,532,203,410,119
406636708,557,532,203,410,119
406736704,557,532,203,410,119
406826704,557,532,203,410,119
406916824,557,532,203,409,118
407006824,557,532,203,409,118
407096948,557,532,203,409,118
407196948,557,532,203,409,118
407287048,557,532,203,409,118
407377068,557,532,203,409,118
407467172,557,532,203,409,118
407567280,557,532,203,409,118
407657296,557,532,203,409,118
407747316,557,532,203,409,118
407847320,557,531,203,407,117
407937444,557,531,203,407,117
408027464,558,531,204,409,117
408117584,557,531,203,407,117
408207584,558,531,204,409,117
408297688,558,531,204,409,117
408397688,558,531,204,409,117
408487792,558,531,204,409,117
408577804,558,531,204,408,116
408677808,557,531,203,407,117
408768012,558,531,204,408,116
408858016,557,531,203,407,117
408948036,558,531,204,408,116
409048140,558,531,204,408,116
409138124,558,531,204,408,116
409228204,558,531,204,409,117
409318200,558,531,204,409,117
409418188,557,531,203,406,116
409508272,557,531,203,406,116
409598376,558,531,204,408,116
409698340,558,531,204,408,116
409788336,558,531,204,408,116
409878408,558,531,204,408,116
409968376,558,531,204,408,116
410058452,558,531,204,408,116
410158432,558,530,204,406,115
410248508,558,530,204,406,115
410338504,558,530,204,405,115
410428580,558,530,205,406,115
410528576,558,530,204,406,115
410618548,558,530,204,406,115
410708648,558,530,204,405,115
410808648,558,530,204,406,115
410898724,558,530,205,407,115
410988720,558,530,204,406,115
411078800,558,530,204,405,115
411168880,558,530,205,406,114
411258756,558,530,205,405,114
411358952,558,530,205,405,114
411448912,558,530,205,406,114
411538992,558,530,204,406,115
411638972,558,530,204,406,115
411728948,558,530,204,405,114
411818948,558,530,205,405,114
411919024,558,530,204,405,114
412009020,558,530,205,406,114
412099100,558,530,204,405,114
412189200,558,530,204,405,114
412279196,558,530,205,405,113
412369292,558,530,205,406,114
412469296,558,530,204,405,114
412559292,558,530,205,405,113
412649304,558,530,204,404,113
412749508,558,530,205,405,113
412839508,558,530,205,404,113
412929524,558,530,205,405,113
413019620,558,530,205,405,113
413119620,558,530,205,405,113
413209600,558,530,205,405,113
413299800,558,530,204,404,113
413389796,558,530,205,405,113
413489796,558,530,205,405,113
413579796,558,529,205,403,112
413669896,558,529,205,403,112
413769896,558,530,205,405,113
413859996,558,529,205,403,112
413949996,558,529,205,403,112
414040116,558,529,206,404,112
414130116,558,530,205,405,113
414220216,558,529,205,403,112
414320312,558,529,206,404,112
414410212,558,529,205,403,112
414500312,558,529,205,403,112
414600336,558,529,205,403,112
414690432,558,529,205,403,112
414780512,558,529,205,403,112
414870532,558,529,205,403,112
414970524,558,529,206,403,111
415060628,558,529,205,403,112
415150624,558,529,206,403,111
415240728,558,529,205,402,111
415330724,558,529,206,402,111
415430828,558,529,206,402,111
415520852,558,529,206,403,111
415610848,558,529,206,403,111
415710948,558,529,206,403,111
415801072,558,529,206,402,111
415891092,558,529,206,403,111
415981092,558,529,205,401,111
416071212,558,529,206,403,111
416171316,558,528,206,401,110
416261332,558,529,206,402,111
416361332,558,529,206,402,111
416461428,558,528,206,400,110
416551428,558,529,206,403,111
416641528,558,528,206,401,110
416721544,558,528,206,400,110
416811664,558,528,206,400,110
416891656,558,528,206,400,110
416981756,558,528,206,401,110
417061776,558,528,206,401,110
417151768,558,528,206,400,110
